센서명,날짜,복합악취,황화수소,암모니아,TVOC
예술의전당,2024-09-02 11:15,2.0,0.003,0.005,0.045
예술의전당,2024-09-02 11:20,2.0,0.002,0.004,0.045
예술의전당,2024-09-02 11:25,2.0,0.004,0.004,0.045
예술의전당,2024-09-02 11:30,2.0,0.003,0.005,0.044
예술의전당,2024-09-02 11:35,2.0,0.003,0.004,0.046
예술의전당,2024-09-02 11:40,2.0,0.003,0.005,0.044
예술의전당,2024-09-02 11:45,2.0,0.003,0.003,0.043
예술의전당,2024-09-02 11:50,2.0,0.003,0.005,0.045
예술의전당,2024-09-02 11:55,2.0,0.003,0.005,0.043
예술의전당,2024-09-02 12:00,2.0,0.002,0.007,0.044
예술의전당,2024-09-02 12:05,2.0,0.003,0.007,0.045
예술의전당,2024-09-02 12:10,2.0,0.003,0.004,0.043
예술의전당,2024-09-02 12:15,2.0,0.002,0.002,0.043
예술의전당,2024-09-02 12:20,2.1,0.003,0.006,0.045
예술의전당,2024-09-02 12:25,2.0,0.003,0.004,0.045
예술의전당,2024-09-02 12:30,2.0,0.002,0.005,0.045
예술의전당,2024-09-02 12:35,2.0,0.002,0.006,0.045
예술의전당,2024-09-02 12:40,2.0,0.002,0.004,0.043
예술의전당,2024-09-02 12:45,2.0,0.002,0.006,0.045
예술의전당,2024-09-02 12:50,2.0,0.003,0.005,0.043
예술의전당,2024-09-02 12:55,2.0,0.003,0.004,0.047
예술의전당,2024-09-02 13:00,2.0,0.003,0.005,0.044
예술의전당,2024-09-02 13:05,2.0,0.002,0.004,0.045
예술의전당,2024-09-02 13:10,2.0,0.002,0.005,0.045
예술의전당,2024-09-02 13:15,2.0,0.002,0.005,0.046
예술의전당,2024-09-02 13:20,2.0,0.003,0.005,0.045
예술의전당,2024-09-02 13:25,2.0,0.002,0.005,0.045
예술의전당,2024-09-02 13:30,2.0,0.002,0.006,0.045
예술의전당,2024-09-02 13:35,2.0,0.003,0.007,0.045
예술의전당,2024-09-02 13:40,2.0,0.002,0.004,0.044
예술의전당,2024-09-02 13:45,2.0,0.003,0.004,0.044
예술의전당,2024-09-02 13:50,2.0,0.002,0.006,0.046
예술의전당,2024-09-02 13:55,2.0,0.002,0.005,0.046
예술의전당,2024-09-02 14:00,2.0,0.001,0.006,0.044
예술의전당,2024-09-02 14:05,2.0,0.003,0.004,0.046
예술의전당,2024-09-02 14:10,2.0,0.003,0.004,0.045
예술의전당,2024-09-02 14:15,2.0,0.003,0.005,0.047
예술의전당,2024-09-02 14:20,2.0,0.003,0.004,0.047
예술의전당,2024-09-02 14:25,2.0,0.002,0.004,0.046
예술의전당,2024-09-02 14:30,2.0,0.003,0.006,0.043
예술의전당,2024-09-02 14:35,2.0,0.003,0.007,0.046
예술의전당,2024-09-02 14:40,2.0,0.003,0.005,0.046
예술의전당,2024-09-02 14:45,2.0,0.003,0.005,0.047
예술의전당,2024-09-02 14:50,2.0,0.003,0.005,0.044
예술의전당,2024-09-02 14:55,2.0,0.003,0.004,0.045
예술의전당,2024-09-02 15:00,2.0,0.002,0.007,0.045
예술의전당,2024-09-02 15:05,2.0,0.002,0.005,0.046
예술의전당,2024-09-02 15:10,2.0,0.002,0.006,0.045
예술의전당,2024-09-02 15:15,2.0,0.002,0.005,0.046
예술의전당,2024-09-02 15:20,2.0,0.002,0.006,0.046
예술의전당,2024-09-02 15:25,2.0,0.003,0.005,0.044
예술의전당,2024-09-02 15:30,2.0,0.002,0.006,0.044
예술의전당,2024-09-02 15:35,2.0,0.002,0.005,0.044
예술의전당,2024-09-02 15:40,2.0,0.004,0.005,0.044
예술의전당,2024-09-02 15:45,2.0,0.003,0.003,0.045
예술의전당,2024-09-02 15:50,2.0,0.002,0.004,0.043
예술의전당,2024-09-02 15:55,2.0,0.003,0.004,0.046
예술의전당,2024-09-02 16:00,2.0,0.003,0.006,0.045
예술의전당,2024-09-02 16:05,2.0,0.003,0.004,0.046
예술의전당,2024-09-02 16:10,2.0,0.004,0.006,0.045
예술의전당,2024-09-02 16:15,2.0,0.002,0.004,0.048
예술의전당,2024-09-02 16:20,2.0,0.003,0.005,0.045
예술의전당,2024-09-02 16:25,2.0,0.002,0.003,0.045
예술의전당,2024-09-02 16:30,2.0,0.001,0.007,0.044
예술의전당,2024-09-02 16:35,2.0,0.002,0.005,0.047
예술의전당,2024-09-02 16:40,2.0,0.003,0.005,0.047
예술의전당,2024-09-02 16:45,2.0,0.003,0.006,0.046
예술의전당,2024-09-02 16:50,2.0,0.003,0.005,0.043
예술의전당,2024-09-02 16:55,2.0,0.004,0.006,0.046
예술의전당,2024-09-02 17:00,2.0,0.003,0.005,0.043
예술의전당,2024-09-02 17:05,2.0,0.002,0.005,0.044
예술의전당,2024-09-02 17:10,2.0,0.002,0.004,0.044
예술의전당,2024-09-02 17:15,2.0,0.004,0.004,0.046
예술의전당,2024-09-02 17:20,2.0,0.002,0.006,0.045
예술의전당,2024-09-02 17:25,2.0,0.002,0.007,0.047
예술의전당,2024-09-02 17:30,2.0,0.003,0.005,0.047
예술의전당,2024-09-02 17:35,2.0,0.002,0.007,0.043
예술의전당,2024-09-02 17:40,2.0,0.002,0.006,0.046
예술의전당,2024-09-02 17:45,2.0,0.004,0.005,0.047
예술의전당,2024-09-02 17:50,2.0,0.002,0.005,0.043
예술의전당,2024-09-02 17:55,2.0,0.003,0.005,0.046
예술의전당,2024-09-02 18:00,2.0,0.002,0.005,0.044
예술의전당,2024-09-02 18:05,2.0,0.003,0.005,0.044
예술의전당,2024-09-02 18:10,2.0,0.002,0.006,0.045
예술의전당,2024-09-02 18:15,2.1,0.002,0.004,0.047
예술의전당,2024-09-02 18:20,2.1,0.003,0.005,0.046
예술의전당,2024-09-02 18:25,2.0,0.003,0.005,0.044
예술의전당,2024-09-02 18:30,2.0,0.002,0.006,0.046
예술의전당,2024-09-02 18:35,2.0,0.003,0.005,0.045
예술의전당,2024-09-02 18:40,2.0,0.002,0.005,0.046
예술의전당,2024-09-02 18:45,2.0,0.002,0.005,0.045
예술의전당,2024-09-02 18:50,2.0,0.002,0.006,0.046
예술의전당,2024-09-02 18:55,2.0,0.002,0.006,0.044
예술의전당,2024-09-02 19:00,2.4,0.003,0.005,0.047
예술의전당,2024-09-02 19:05,2.4,0.002,0.006,0.044
예술의전당,2024-09-02 19:10,2.0,0.002,0.005,0.045
예술의전당,2024-09-02 19:15,2.6,0.002,0.006,0.044
예술의전당,2024-09-02 19:20,3.0,0.003,0.005,0.045
예술의전당,2024-09-02 19:25,3.0,0.003,0.002,0.044
예술의전당,2024-09-02 19:30,3.0,0.003,0.004,0.045
예술의전당,2024-09-02 19:35,3.0,0.003,0.005,0.046
예술의전당,2024-09-02 19:40,3.0,0.002,0.006,0.047
예술의전당,2024-09-02 19:45,3.0,0.002,0.005,0.045
예술의전당,2024-09-02 19:50,3.0,0.002,0.004,0.044
예술의전당,2024-09-02 19:55,3.0,0.003,0.005,0.045
예술의전당,2024-09-02 20:00,3.0,0.002,0.005,0.045
예술의전당,2024-09-02 20:05,3.0,0.003,0.005,0.045
예술의전당,2024-09-02 20:10,3.0,0.002,0.006,0.045
예술의전당,2024-09-02 20:15,3.0,0.003,0.006,0.045
예술의전당,2024-09-02 20:20,3.0,0.003,0.006,0.044
예술의전당,2024-09-02 20:25,3.0,0.001,0.005,0.045
예술의전당,2024-09-02 20:30,3.0,0.003,0.003,0.045
예술의전당,2024-09-02 20:35,3.0,0.002,0.004,0.045
예술의전당,2024-09-02 20:40,3.0,0.002,0.005,0.044
예술의전당,2024-09-02 20:45,3.0,0.002,0.007,0.044
예술의전당,2024-09-02 20:50,3.0,0.001,0.006,0.044
예술의전당,2024-09-02 20:55,3.0,0.003,0.004,0.046
예술의전당,2024-09-02 21:00,3.0,0.003,0.005,0.045
예술의전당,2024-09-02 21:05,3.0,0.002,0.005,0.044
예술의전당,2024-09-02 21:10,3.0,0.002,0.006,0.043
예술의전당,2024-09-02 21:15,3.0,0.002,0.004,0.045
예술의전당,2024-09-02 21:20,3.0,0.003,0.004,0.045
예술의전당,2024-09-02 21:25,3.0,0.001,0.006,0.045
예술의전당,2024-09-02 21:30,3.0,0.002,0.005,0.044
예술의전당,2024-09-02 21:35,3.0,0.002,0.006,0.046
예술의전당,2024-09-02 21:40,3.0,0.002,0.007,0.046
예술의전당,2024-09-02 21:45,3.0,0.003,0.005,0.044
예술의전당,2024-09-02 21:50,3.0,0.002,0.006,0.045
예술의전당,2024-09-02 21:55,3.0,0.002,0.004,0.046
예술의전당,2024-09-02 22:00,3.0,0.003,0.004,0.043
예술의전당,2024-09-02 22:05,3.0,0.002,0.006,0.045
예술의전당,2024-09-02 22:10,3.0,0.003,0.006,0.044
예술의전당,2024-09-02 22:15,3.0,0.003,0.004,0.044
예술의전당,2024-09-02 22:20,3.0,0.002,0.005,0.047
예술의전당,2024-09-02 22:25,3.0,0.003,0.006,0.044
예술의전당,2024-09-02 22:30,3.0,0.003,0.005,0.046
예술의전당,2024-09-02 22:35,3.0,0.003,0.005,0.043
예술의전당,2024-09-02 22:40,3.0,0.003,0.006,0.044
예술의전당,2024-09-02 22:45,3.0,0.003,0.005,0.046
예술의전당,2024-09-02 22:50,3.0,0.002,0.006,0.045
예술의전당,2024-09-02 22:55,3.0,0.003,0.003,0.044
예술의전당,2024-09-02 23:00,3.0,0.003,0.005,0.045
예술의전당,2024-09-02 23:05,3.0,0.004,0.004,0.045
예술의전당,2024-09-02 23:10,3.0,0.002,0.005,0.045
예술의전당,2024-09-02 23:15,3.0,0.003,0.004,0.044
예술의전당,2024-09-02 23:20,3.0,0.003,0.003,0.046
예술의전당,2024-09-02 23:25,3.2,0.004,0.004,0.044
예술의전당,2024-09-02 23:30,3.0,0.003,0.003,0.046
예술의전당,2024-09-02 23:35,3.1,0.003,0.006,0.046
예술의전당,2024-09-02 23:40,3.6,0.002,0.004,0.045
예술의전당,2024-09-02 23:45,4.0,0.002,0.004,0.044
예술의전당,2024-09-02 23:50,4.0,0.002,0.005,0.046
예술의전당,2024-09-02 23:55,3.7,0.002,0.005,0.046
LG화학㈜ 익산공장,2024-09-02 00:00,3.1,0.013,0.019,0.295
LG화학㈜ 익산공장,2024-09-02 00:05,6.1,0.013,0.016,0.31
LG화학㈜ 익산공장,2024-09-02 00:10,3.5,0.013,0.011,0.296
LG화학㈜ 익산공장,2024-09-02 00:15,4.9,0.015,0.011,0.304
LG화학㈜ 익산공장,2024-09-02 00:20,6.5,0.015,0.009,0.312
LG화학㈜ 익산공장,2024-09-02 00:25,3.6,0.015,0.008,0.3
LG화학㈜ 익산공장,2024-09-02 00:30,3.4,0.016,0.009,0.303
LG화학㈜ 익산공장,2024-09-02 00:35,3.0,0.016,0.013,0.307
LG화학㈜ 익산공장,2024-09-02 00:40,3.6,0.017,0.006,0.305
LG화학㈜ 익산공장,2024-09-02 00:45,3.4,0.016,0.006,0.308
LG화학㈜ 익산공장,2024-09-02 00:50,3.0,0.017,0.005,0.309
LG화학㈜ 익산공장,2024-09-02 00:55,4.2,0.017,0.006,0.313
LG화학㈜ 익산공장,2024-09-02 01:00,4.0,0.017,0.006,0.315
LG화학㈜ 익산공장,2024-09-02 01:05,3.9,0.016,0.007,0.321
LG화학㈜ 익산공장,2024-09-02 01:10,4.0,0.018,0.008,0.329
LG화학㈜ 익산공장,2024-09-02 01:15,4.0,0.017,0.015,0.321
LG화학㈜ 익산공장,2024-09-02 01:20,4.5,0.019,0.015,0.327
LG화학㈜ 익산공장,2024-09-02 01:25,3.8,0.02,0.007,0.326
LG화학㈜ 익산공장,2024-09-02 01:30,4.5,0.019,0.015,0.337
LG화학㈜ 익산공장,2024-09-02 01:35,4.9,0.019,0.005,0.347
LG화학㈜ 익산공장,2024-09-02 01:40,3.4,0.018,0.005,0.329
LG화학㈜ 익산공장,2024-09-02 01:45,3.4,0.018,0.004,0.329
LG화학㈜ 익산공장,2024-09-02 01:50,4.5,0.019,0.003,0.334
LG화학㈜ 익산공장,2024-09-02 01:55,4.6,0.019,0.006,0.336
LG화학㈜ 익산공장,2024-09-02 02:00,4.0,0.02,0.006,0.334
LG화학㈜ 익산공장,2024-09-02 02:05,3.9,0.021,0.005,0.333
LG화학㈜ 익산공장,2024-09-02 02:10,4.0,0.02,0.003,0.339
LG화학㈜ 익산공장,2024-09-02 02:15,4.5,0.02,0.006,0.361
LG화학㈜ 익산공장,2024-09-02 02:20,4.0,0.018,0.005,0.357
LG화학㈜ 익산공장,2024-09-02 02:25,3.4,0.019,0.005,0.346
LG화학㈜ 익산공장,2024-09-02 02:30,3.4,0.019,0.004,0.336
LG화학㈜ 익산공장,2024-09-02 02:35,4.0,0.018,0.006,0.335
LG화학㈜ 익산공장,2024-09-02 02:40,3.9,0.018,0.005,0.342
LG화학㈜ 익산공장,2024-09-02 02:45,4.0,0.019,0.004,0.353
LG화학㈜ 익산공장,2024-09-02 02:50,3.8,0.02,0.006,0.34
LG화학㈜ 익산공장,2024-09-02 02:55,4.0,0.019,0.003,0.344
LG화학㈜ 익산공장,2024-09-02 03:00,4.0,0.019,0.005,0.36
LG화학㈜ 익산공장,2024-09-02 03:05,3.8,0.02,0.004,0.349
LG화학㈜ 익산공장,2024-09-02 03:10,4.0,0.022,0.006,0.356
LG화학㈜ 익산공장,2024-09-02 03:15,4.4,0.021,0.005,0.354
LG화학㈜ 익산공장,2024-09-02 03:20,4.4,0.019,0.003,0.351
LG화학㈜ 익산공장,2024-09-02 03:25,4.2,0.019,0.006,0.36
LG화학㈜ 익산공장,2024-09-02 03:30,4.0,0.018,0.006,0.361
LG화학㈜ 익산공장,2024-09-02 03:35,3.7,0.022,0.004,0.354
LG화학㈜ 익산공장,2024-09-02 03:40,3.0,0.02,0.005,0.353
LG화학㈜ 익산공장,2024-09-02 03:45,3.0,0.021,0.004,0.35
LG화학㈜ 익산공장,2024-09-02 03:50,3.0,0.02,0.004,0.35
LG화학㈜ 익산공장,2024-09-02 03:55,3.0,0.021,0.005,0.35
LG화학㈜ 익산공장,2024-09-02 04:00,3.0,0.021,0.005,0.352
LG화학㈜ 익산공장,2024-09-02 04:05,3.0,0.021,0.004,0.356
LG화학㈜ 익산공장,2024-09-02 04:10,3.0,0.021,0.006,0.358
LG화학㈜ 익산공장,2024-09-02 04:15,3.0,0.02,0.005,0.361
LG화학㈜ 익산공장,2024-09-02 04:20,3.6,0.02,0.006,0.384
LG화학㈜ 익산공장,2024-09-02 04:25,4.8,0.021,0.005,0.405
LG화학㈜ 익산공장,2024-09-02 04:30,5.7,0.021,0.004,0.418
LG화학㈜ 익산공장,2024-09-02 04:35,6.0,0.02,0.005,0.412
LG화학㈜ 익산공장,2024-09-02 04:40,5.3,0.021,0.005,0.398
LG화학㈜ 익산공장,2024-09-02 04:45,4.7,0.021,0.006,0.394
LG화학㈜ 익산공장,2024-09-02 04:50,4.0,0.02,0.004,0.377
LG화학㈜ 익산공장,2024-09-02 04:55,4.0,0.021,0.005,0.382
LG화학㈜ 익산공장,2024-09-02 05:00,4.0,0.021,0.008,0.381
LG화학㈜ 익산공장,2024-09-02 05:05,4.0,0.019,0.006,0.382
LG화학㈜ 익산공장,2024-09-02 05:10,4.0,0.018,0.006,0.383
LG화학㈜ 익산공장,2024-09-02 05:15,3.9,0.02,0.004,0.385
LG화학㈜ 익산공장,2024-09-02 05:20,3.8,0.02,0.004,0.391
LG화학㈜ 익산공장,2024-09-02 05:25,3.9,0.02,0.005,0.392
LG화학㈜ 익산공장,2024-09-02 05:30,4.0,0.019,0.006,0.403
LG화학㈜ 익산공장,2024-09-02 05:35,4.0,0.02,0.006,0.397
LG화학㈜ 익산공장,2024-09-02 05:40,3.9,0.02,0.006,0.393
LG화학㈜ 익산공장,2024-09-02 05:45,3.0,0.019,0.006,0.385
LG화학㈜ 익산공장,2024-09-02 05:50,3.0,0.02,0.005,0.384
LG화학㈜ 익산공장,2024-09-02 05:55,3.0,0.022,0.006,0.388
LG화학㈜ 익산공장,2024-09-02 06:00,3.0,0.02,0.004,0.389
LG화학㈜ 익산공장,2024-09-02 06:05,3.7,0.021,0.006,0.404
LG화학㈜ 익산공장,2024-09-02 06:10,4.0,0.021,0.006,0.407
LG화학㈜ 익산공장,2024-09-02 06:15,4.1,0.021,0.003,0.408
LG화학㈜ 익산공장,2024-09-02 06:20,4.0,0.023,0.006,0.41
LG화학㈜ 익산공장,2024-09-02 06:25,4.1,0.021,0.004,0.411
LG화학㈜ 익산공장,2024-09-02 06:30,4.3,0.019,0.005,0.413
LG화학㈜ 익산공장,2024-09-02 06:35,4.5,0.021,0.005,0.414
LG화학㈜ 익산공장,2024-09-02 06:40,5.1,0.021,0.006,0.421
LG화학㈜ 익산공장,2024-09-02 06:45,5.9,0.022,0.006,0.428
LG화학㈜ 익산공장,2024-09-02 06:50,6.0,0.021,0.006,0.43
LG화학㈜ 익산공장,2024-09-02 06:55,5.8,0.021,0.005,0.437
LG화학㈜ 익산공장,2024-09-02 07:00,5.0,0.019,0.004,0.437
LG화학㈜ 익산공장,2024-09-02 07:05,5.3,0.02,0.006,0.434
LG화학㈜ 익산공장,2024-09-02 07:10,4.5,0.018,0.005,0.425
LG화학㈜ 익산공장,2024-09-02 07:15,4.0,0.018,0.004,0.412
LG화학㈜ 익산공장,2024-09-02 07:20,4.0,0.019,0.004,0.409
LG화학㈜ 익산공장,2024-09-02 07:25,4.0,0.02,0.006,0.417
LG화학㈜ 익산공장,2024-09-02 07:30,4.0,0.019,0.006,0.41
LG화학㈜ 익산공장,2024-09-02 07:35,4.5,0.022,0.004,0.422
LG화학㈜ 익산공장,2024-09-02 07:40,3.8,0.022,0.006,0.417
LG화학㈜ 익산공장,2024-09-02 07:45,3.8,0.02,0.004,0.417
LG화학㈜ 익산공장,2024-09-02 07:50,4.0,0.017,0.006,0.41
LG화학㈜ 익산공장,2024-09-02 07:55,3.7,0.016,0.006,0.395
LG화학㈜ 익산공장,2024-09-02 08:00,4.2,0.015,0.006,0.395
LG화학㈜ 익산공장,2024-09-02 08:05,4.4,0.015,0.005,0.393
LG화학㈜ 익산공장,2024-09-02 08:10,4.9,0.013,0.004,0.399
LG화학㈜ 익산공장,2024-09-02 08:15,4.0,0.012,0.005,0.357
LG화학㈜ 익산공장,2024-09-02 08:20,4.0,0.011,0.003,0.344
LG화학㈜ 익산공장,2024-09-02 08:25,4.0,0.012,0.004,0.334
LG화학㈜ 익산공장,2024-09-02 08:30,3.7,0.01,0.006,0.322
LG화학㈜ 익산공장,2024-09-02 08:35,3.8,0.009,0.004,0.315
LG화학㈜ 익산공장,2024-09-02 08:40,3.4,0.009,0.005,0.306
LG화학㈜ 익산공장,2024-09-02 08:45,3.0,0.006,0.005,0.295
LG화학㈜ 익산공장,2024-09-02 08:50,2.9,0.006,0.005,0.283
LG화학㈜ 익산공장,2024-09-02 08:55,2.7,0.003,0.003,0.274
LG화학㈜ 익산공장,2024-09-02 09:00,3.0,0.005,0.006,0.27
LG화학㈜ 익산공장,2024-09-02 09:05,2.2,0.003,0.006,0.263
LG화학㈜ 익산공장,2024-09-02 09:10,2.0,0.006,0.003,0.259
LG화학㈜ 익산공장,2024-09-02 09:15,2.0,0.007,0.006,0.261
LG화학㈜ 익산공장,2024-09-02 09:20,2.0,0.007,0.006,0.259
LG화학㈜ 익산공장,2024-09-02 09:25,2.0,0.01,0.005,0.258
LG화학㈜ 익산공장,2024-09-02 09:30,2.1,0.01,0.004,0.259
LG화학㈜ 익산공장,2024-09-02 09:35,2.2,0.009,0.004,0.26
LG화학㈜ 익산공장,2024-09-02 09:40,2.7,0.012,0.005,0.26
LG화학㈜ 익산공장,2024-09-02 09:45,2.7,0.009,0.006,0.259
LG화학㈜ 익산공장,2024-09-02 09:50,2.0,0.008,0.005,0.255
LG화학㈜ 익산공장,2024-09-02 09:55,2.0,0.007,0.006,0.256
LG화학㈜ 익산공장,2024-09-02 10:00,2.0,0.007,0.006,0.255
LG화학㈜ 익산공장,2024-09-02 10:05,2.3,0.01,0.004,0.254
LG화학㈜ 익산공장,2024-09-02 10:10,2.0,0.011,0.005,0.252
LG화학㈜ 익산공장,2024-09-02 10:15,2.0,0.013,0.006,0.251
LG화학㈜ 익산공장,2024-09-02 10:20,2.0,0.011,0.005,0.253
LG화학㈜ 익산공장,2024-09-02 10:25,2.0,0.011,0.004,0.251
LG화학㈜ 익산공장,2024-09-02 10:30,2.2,0.011,0.004,0.251
LG화학㈜ 익산공장,2024-09-02 10:35,2.8,0.009,0.004,0.252
LG화학㈜ 익산공장,2024-09-02 10:40,2.0,0.002,0.004,0.243
LG화학㈜ 익산공장,2024-09-02 10:45,2.0,0.003,0.007,0.239
LG화학㈜ 익산공장,2024-09-02 10:50,2.0,0.002,0.007,0.234
LG화학㈜ 익산공장,2024-09-02 10:55,2.0,0.003,0.004,0.233
LG화학㈜ 익산공장,2024-09-02 11:00,2.0,0.003,0.004,0.23
LG화학㈜ 익산공장,2024-09-02 11:05,2.0,0.003,0.004,0.225
LG화학㈜ 익산공장,2024-09-02 11:10,2.0,0.002,0.005,0.222
LG화학㈜ 익산공장,2024-09-02 11:15,2.0,0.003,0.004,0.222
LG화학㈜ 익산공장,2024-09-02 11:20,2.0,0.004,0.006,0.221
LG화학㈜ 익산공장,2024-09-02 11:25,2.0,0.003,0.005,0.218
LG화학㈜ 익산공장,2024-09-02 11:30,2.0,0.003,0.006,0.221
LG화학㈜ 익산공장,2024-09-02 11:35,2.1,0.003,0.006,0.217
LG화학㈜ 익산공장,2024-09-02 11:40,2.0,0.002,0.004,0.216
LG화학㈜ 익산공장,2024-09-02 11:45,2.0,0.003,0.004,0.215
LG화학㈜ 익산공장,2024-09-02 11:50,2.0,0.003,0.004,0.21
LG화학㈜ 익산공장,2024-09-02 11:55,2.0,0.008,0.006,0.211
LG화학㈜ 익산공장,2024-09-02 12:00,2.7,0.016,0.005,0.218
LG화학㈜ 익산공장,2024-09-02 12:05,3.0,0.015,0.005,0.221
LG화학㈜ 익산공장,2024-09-02 12:10,3.0,0.015,0.005,0.223
LG화학㈜ 익산공장,2024-09-02 12:15,2.4,0.014,0.005,0.222
LG화학㈜ 익산공장,2024-09-02 12:20,2.9,0.015,0.006,0.226
LG화학㈜ 익산공장,2024-09-02 12:25,3.0,0.013,0.005,0.228
LG화학㈜ 익산공장,2024-09-02 12:30,3.0,0.01,0.005,0.227
LG화학㈜ 익산공장,2024-09-02 12:35,3.0,0.009,0.007,0.224
LG화학㈜ 익산공장,2024-09-02 12:40,2.8,0.009,0.005,0.224
LG화학㈜ 익산공장,2024-09-02 12:45,2.3,0.008,0.002,0.221
LG화학㈜ 익산공장,2024-09-02 12:50,2.6,0.01,0.004,0.219
LG화학㈜ 익산공장,2024-09-02 12:55,2.8,0.008,0.006,0.219
LG화학㈜ 익산공장,2024-09-02 13:00,2.0,0.007,0.003,0.219
LG화학㈜ 익산공장,2024-09-02 13:05,2.0,0.009,0.004,0.22
LG화학㈜ 익산공장,2024-09-02 13:10,2.4,0.01,0.005,0.221
LG화학㈜ 익산공장,2024-09-02 13:15,2.9,0.01,0.005,0.222
LG화학㈜ 익산공장,2024-09-02 13:20,3.6,0.007,0.006,0.223
LG화학㈜ 익산공장,2024-09-02 13:25,2.7,0.006,0.004,0.216
LG화학㈜ 익산공장,2024-09-02 13:30,2.2,0.005,0.006,0.215
LG화학㈜ 익산공장,2024-09-02 13:35,3.0,0.006,0.004,0.217
LG화학㈜ 익산공장,2024-09-02 13:40,2.7,0.009,0.004,0.218
LG화학㈜ 익산공장,2024-09-02 13:45,2.4,0.009,0.005,0.22
LG화학㈜ 익산공장,2024-09-02 13:50,3.5,0.008,0.004,0.228
LG화학㈜ 익산공장,2024-09-02 13:55,3.4,0.005,0.004,0.227
LG화학㈜ 익산공장,2024-09-02 14:00,3.0,0.002,0.005,0.214
LG화학㈜ 익산공장,2024-09-02 14:05,3.0,0.003,0.004,0.211
LG화학㈜ 익산공장,2024-09-02 14:10,3.0,0.002,0.006,0.21
LG화학㈜ 익산공장,2024-09-02 14:15,3.0,0.004,0.005,0.209
LG화학㈜ 익산공장,2024-09-02 14:20,3.0,0.007,0.006,0.21
LG화학㈜ 익산공장,2024-09-02 14:25,3.0,0.01,0.006,0.213
LG화학㈜ 익산공장,2024-09-02 14:30,3.0,0.011,0.005,0.217
LG화학㈜ 익산공장,2024-09-02 14:35,3.0,0.013,0.005,0.214
LG화학㈜ 익산공장,2024-09-02 14:40,3.1,0.013,0.005,0.221
LG화학㈜ 익산공장,2024-09-02 14:45,3.1,0.011,0.005,0.219
LG화학㈜ 익산공장,2024-09-02 14:50,3.1,0.01,0.005,0.221
LG화학㈜ 익산공장,2024-09-02 14:55,3.0,0.01,0.004,0.213
LG화학㈜ 익산공장,2024-09-02 15:00,3.0,0.01,0.006,0.212
LG화학㈜ 익산공장,2024-09-02 15:05,3.0,0.01,0.004,0.21
LG화학㈜ 익산공장,2024-09-02 15:10,2.7,0.01,0.004,0.21
LG화학㈜ 익산공장,2024-09-02 15:15,2.0,0.01,0.004,0.209
LG화학㈜ 익산공장,2024-09-02 15:20,2.2,0.01,0.006,0.209
LG화학㈜ 익산공장,2024-09-02 15:25,3.1,0.013,0.005,0.214
LG화학㈜ 익산공장,2024-09-02 15:30,3.4,0.012,0.007,0.22
LG화학㈜ 익산공장,2024-09-02 15:35,3.6,0.011,0.005,0.22
LG화학㈜ 익산공장,2024-09-02 15:40,4.0,0.011,0.006,0.218
LG화학㈜ 익산공장,2024-09-02 15:45,4.0,0.008,0.005,0.218
LG화학㈜ 익산공장,2024-09-02 15:50,3.3,0.004,0.004,0.213
LG화학㈜ 익산공장,2024-09-02 15:55,4.0,0.013,0.005,0.218
LG화학㈜ 익산공장,2024-09-02 16:00,4.2,0.011,0.005,0.217
LG화학㈜ 익산공장,2024-09-02 16:05,4.0,0.013,0.004,0.215
LG화학㈜ 익산공장,2024-09-02 16:10,3.6,0.012,0.004,0.221
LG화학㈜ 익산공장,2024-09-02 16:15,3.3,0.009,0.006,0.216
LG화학㈜ 익산공장,2024-09-02 16:20,3.0,0.012,0.003,0.213
LG화학㈜ 익산공장,2024-09-02 16:25,3.0,0.012,0.006,0.209
LG화학㈜ 익산공장,2024-09-02 16:30,3.0,0.012,0.005,0.209
LG화학㈜ 익산공장,2024-09-02 16:35,3.0,0.014,0.006,0.213
LG화학㈜ 익산공장,2024-09-02 16:40,3.0,0.013,0.007,0.212
LG화학㈜ 익산공장,2024-09-02 16:45,3.5,0.015,0.005,0.214
LG화학㈜ 익산공장,2024-09-02 16:50,3.5,0.013,0.004,0.214
LG화학㈜ 익산공장,2024-09-02 16:55,3.0,0.011,0.006,0.213
LG화학㈜ 익산공장,2024-09-02 17:00,3.0,0.009,0.005,0.215
LG화학㈜ 익산공장,2024-09-02 17:05,3.0,0.011,0.005,0.211
LG화학㈜ 익산공장,2024-09-02 17:10,3.2,0.01,0.006,0.212
LG화학㈜ 익산공장,2024-09-02 17:15,3.0,0.011,0.005,0.211
LG화학㈜ 익산공장,2024-09-02 17:20,3.1,0.013,0.006,0.214
