grid_x,grid_y,center_latitude,center_longitude,building_count,residential_count,commercial_count,total_floor_area_m2,mean_ground_floors,pages,grid_m,lat0,lon0
0,2,35.97922874751221,126.9893688171416,101,14,1,2970.8,0.5643564356435643,1,1000,35.9566125,126.98382
0,3,35.9882752465171,126.9893688171416,378,97,12,14284.2,0.5238095238095238,1,1000,35.9566125,126.98382
0,4,35.99732174552198,126.9893688171416,227,68,4,10445.4,0.6343612334801763,1,1000,35.9566125,126.98382
0,5,36.00636824452687,126.9893688171416,248,67,3,10599.3,0.6209677419354839,1,1000,35.9566125,126.98382
0,6,36.01541474353175,126.9893688171416,133,19,11,7538.9,0.5939849624060151,1,1000,35.9566125,126.98382
0,7,36.02446124253664,126.9893688171416,192,53,4,14259.4,0.609375,1,1000,35.9566125,126.98382
0,8,36.03350774154152,126.9893688171416,429,83,8,12553.6,0.6713286713286714,1,1000,35.9566125,126.98382
0,9,36.04255424054641,126.9893688171416,231,42,0,10289.9,0.7229437229437229,1,1000,35.9566125,126.98382
0,10,36.05160073955129,126.9893688171416,360,82,12,16148.8,0.5055555555555555,1,1000,35.9566125,126.98382
0,11,36.06064723855618,126.9893688171416,328,66,4,9921.4,0.4573170731707317,1,1000,35.9566125,126.98382
0,12,36.06969373756106,126.9893688171416,214,37,3,9431.6,0.411214953271028,1,1000,35.9566125,126.98382
0,13,36.07874023656595,126.9893688171416,171,42,8,9446.3,0.5497076023391813,1,1000,35.9566125,126.98382
0,14,36.08778673557083,126.9893688171416,116,24,3,4062.9,0.49137931034482757,1,1000,35.9566125,126.98382
0,15,36.09683323457572,126.9893688171416,223,55,2,6751.4,0.5381165919282511,1,1000,35.9566125,126.98382
0,16,36.1058797335806,126.9893688171416,296,80,18,10134.6,0.47635135135135137,1,1000,35.9566125,126.98382
0,17,36.11492623258549,126.9893688171416,443,127,9,13937.2,0.47404063205417607,1,1000,35.9566125,126.98382
0,18,36.12397273159037,126.9893688171416,125,45,1,5090.2,0.584,1,1000,35.9566125,126.98382
0,19,36.13301923059526,126.9893688171416,70,9,2,4129.2,0.5571428571428572,1,1000,35.9566125,126.98382
0,20,36.14206572960014,126.9893688171416,110,21,3,2541.4,0.4090909090909091,1,1000,35.9566125,126.98382
0,21,36.15111222860503,126.9893688171416,134,2,3,5023.5,0.7835820895522388,1,1000,35.9566125,126.98382
0,22,36.16015872760991,126.9893688171416,436,32,7,6730.3,0.6399082568807339,1,1000,35.9566125,126.98382
1,-9,35.87971725845848,127.0004664514248,251,61,21,44885.1,0.6932270916334662,1,1000,35.9566125,126.98382
1,-8,35.88876375746336,127.0004664514248,226,77,4,7078.9,0.49557522123893805,1,1000,35.9566125,126.98382
1,-7,35.89781025646825,127.0004664514248,527,155,22,33197.6,0.6432637571157496,1,1000,35.9566125,126.98382
1,-6,35.90685675547313,127.0004664514248,213,61,3,7766.2,0.4835680751173709,1,1000,35.9566125,126.98382
1,-5,35.91590325447802,127.0004664514248,207,48,2,7690.9,0.463768115942029,1,1000,35.9566125,126.98382
1,-4,35.9249497534829,127.0004664514248,43,8,0,889.8,0.4186046511627907,1,1000,35.9566125,126.98382
1,-3,35.93399625248779,127.0004664514248,73,6,4,3860.1,0.8356164383561644,1,1000,35.9566125,126.98382
1,-2,35.94304275149267,127.0004664514248,772,127,39,114387.0,0.7422279792746114,1,1000,35.9566125,126.98382
1,-1,35.95208925049756,127.0004664514248,621,60,14,374816.6,1.0933977455716586,1,1000,35.9566125,126.98382
1,0,35.96113574950244,127.0004664514248,470,107,59,485601.5,2.246808510638298,1,1000,35.9566125,126.98382
1,1,35.97018224850733,127.0004664514248,120,16,3,33765.6,0.925,1,1000,35.9566125,126.98382
1,2,35.97922874751221,127.0004664514248,180,53,1,6663.3,0.6888888888888889,1,1000,35.9566125,126.98382
1,3,35.9882752465171,127.0004664514248,117,21,1,4666.2,0.3333333333333333,1,1000,35.9566125,126.98382
1,4,35.99732174552198,127.0004664514248,277,48,3,6442.5,0.4693140794223827,1,1000,35.9566125,126.98382
1,5,36.00636824452687,127.0004664514248,156,13,1,14882.7,0.5064102564102564,1,1000,35.9566125,126.98382
1,6,36.01541474353175,127.0004664514248,184,45,2,7983.8,0.5869565217391305,1,1000,35.9566125,126.98382
1,7,36.02446124253664,127.0004664514248,238,54,5,9912.3,0.47058823529411764,1,1000,35.9566125,126.98382
1,8,36.03350774154152,127.0004664514248,128,7,1,14546.9,0.8828125,1,1000,35.9566125,126.98382
1,9,36.04255424054641,127.0004664514248,214,32,0,19395.8,0.9953271028037384,1,1000,35.9566125,126.98382
1,10,36.05160073955129,127.0004664514248,213,34,3,17821.9,0.5117370892018779,1,1000,35.9566125,126.98382
1,11,36.06064723855618,127.0004664514248,343,46,8,19647.3,0.5131195335276968,1,1000,35.9566125,126.98382
1,12,36.06969373756106,127.0004664514248,7,0,0,0.0,0.8571428571428571,1,1000,35.9566125,126.98382
1,13,36.07874023656595,127.0004664514248,492,104,9,21225.1,0.4329268292682927,1,1000,35.9566125,126.98382
1,14,36.08778673557083,127.0004664514248,199,31,6,15538.9,0.5678391959798995,1,1000,35.9566125,126.98382
1,15,36.09683323457572,127.0004664514248,180,36,10,6398.9,0.5833333333333334,1,1000,35.9566125,126.98382
1,16,36.1058797335806,127.0004664514248,344,81,5,15585.5,0.5261627906976745,1,1000,35.9566125,126.98382
1,17,36.11492623258549,127.0004664514248,378,119,8,13249.7,0.5185185185185185,1,1000,35.9566125,126.98382
1,18,36.12397273159037,127.0004664514248,271,69,3,11508.3,0.5313653136531366,1,1000,35.9566125,126.98382
1,19,36.13301923059526,127.0004664514248,517,107,13,17141.1,0.5203094777562862,1,1000,35.9566125,126.98382
1,20,36.14206572960014,127.0004664514248,158,29,2,4104.3,0.43670886075949367,1,1000,35.9566125,126.98382
1,21,36.15111222860503,127.0004664514248,22,1,0,83.8,0.13636363636363635,1,1000,35.9566125,126.98382
1,22,36.16015872760991,127.0004664514248,164,25,3,6287.9,0.4634146341463415,1,1000,35.9566125,126.98382
2,-9,35.87971725845848,127.011564085708,27,6,0,300.3,0.7407407407407407,1,1000,35.9566125,126.98382
2,-8,35.88876375746336,127.011564085708,23,3,0,5860.5,0.7391304347826086,1,1000,35.9566125,126.98382
2,-7,35.89781025646825,127.011564085708,354,87,12,18872.9,0.5310734463276836,1,1000,35.9566125,126.98382
2,-6,35.90685675547313,127.011564085708,157,40,3,12175.2,0.5796178343949044,1,1000,35.9566125,126.98382
2,-5,35.91590325447802,127.011564085708,124,30,0,5151.6,0.5483870967741935,1,1000,35.9566125,126.98382
2,-4,35.9249497534829,127.011564085708,5,0,0,195.0,1.0,1,1000,35.9566125,126.98382
2,-3,35.93399625248779,127.011564085708,494,140,12,17350.7,0.6012145748987854,1,1000,35.9566125,126.98382
2,-2,35.94304275149267,127.011564085708,206,4,17,77834.1,0.9271844660194175,1,1000,35.9566125,126.98382
2,-1,35.95208925049756,127.011564085708,545,25,6,310131.4,0.7706422018348624,1,1000,35.9566125,126.98382
2,0,35.96113574950244,127.011564085708,465,49,15,535751.0,1.0580645161290323,1,1000,35.9566125,126.98382
2,1,35.97018224850733,127.011564085708,210,40,23,117573.6,1.361904761904762,1,1000,35.9566125,126.98382
2,2,35.97922874751221,127.011564085708,236,44,1,6181.2,0.5211864406779662,1,1000,35.9566125,126.98382
2,3,35.9882752465171,127.011564085708,279,55,4,9977.8,0.5698924731182796,1,1000,35.9566125,126.98382
2,4,35.99732174552198,127.011564085708,104,16,1,4258.6,0.5096153846153846,1,1000,35.9566125,126.98382
2,5,36.00636824452687,127.011564085708,109,9,4,4954.6,0.46788990825688076,1,1000,35.9566125,126.98382
2,6,36.01541474353175,127.011564085708,234,63,3,6119.1,0.5897435897435898,1,1000,35.9566125,126.98382
2,7,36.02446124253664,127.011564085708,322,38,10,56039.5,0.5559006211180124,1,1000,35.9566125,126.98382
2,8,36.03350774154152,127.011564085708,308,63,21,12538.1,0.487012987012987,1,1000,35.9566125,126.98382
2,9,36.04255424054641,127.011564085708,209,39,2,7194.0,0.46411483253588515,1,1000,35.9566125,126.98382
2,10,36.05160073955129,127.011564085708,258,27,0,6940.9,0.3372093023255814,1,1000,35.9566125,126.98382
2,11,36.06064723855618,127.011564085708,87,11,1,2315.8,0.41379310344827586,1,1000,35.9566125,126.98382
2,12,36.06969373756106,127.011564085708,449,77,13,14108.0,0.37861915367483295,1,1000,35.9566125,126.98382
2,13,36.07874023656595,127.011564085708,316,42,19,17198.0,0.4525316455696203,1,1000,35.9566125,126.98382
2,14,36.08778673557083,127.011564085708,284,23,4,23108.6,0.5633802816901409,1,1000,35.9566125,126.98382
2,15,36.09683323457572,127.011564085708,289,42,2,18160.9,0.4671280276816609,1,1000,35.9566125,126.98382
2,16,36.1058797335806,127.011564085708,114,3,0,37753.3,0.6929824561403509,1,1000,35.9566125,126.98382
2,17,36.11492623258549,127.011564085708,161,36,2,10332.6,0.4782608695652174,1,1000,35.9566125,126.98382
2,18,36.12397273159037,127.011564085708,212,24,5,10305.0,0.37735849056603776,1,1000,35.9566125,126.98382
2,19,36.13301923059526,127.011564085708,192,31,2,5161.2,0.390625,1,1000,35.9566125,126.98382
2,20,36.14206572960014,127.011564085708,526,114,7,22713.7,0.4429657794676806,1,1000,35.9566125,126.98382
2,21,36.15111222860503,127.011564085708,2092,453,132,139656.5,0.5812619502868069,3,1000,35.9566125,126.98382
2,22,36.16015872760991,127.011564085708,2236,487,373,208573.2,0.7768336314847942,3,1000,35.9566125,126.98382
3,-9,35.87971725845848,127.0226617199912,71,25,0,2416.3,0.5633802816901409,1,1000,35.9566125,126.98382
3,-8,35.88876375746336,127.0226617199912,428,104,10,14072.6,0.4696261682242991,1,1000,35.9566125,126.98382
3,-7,35.89781025646825,127.0226617199912,270,76,2,8812.3,0.5370370370370371,1,1000,35.9566125,126.98382
3,-6,35.90685675547313,127.0226617199912,1,0,0,328.2,1.0,1,1000,35.9566125,126.98382
3,-5,35.91590325447802,127.0226617199912,44,9,0,674.9,0.5454545454545454,1,1000,35.9566125,126.98382
3,-4,35.9249497534829,127.0226617199912,33,0,0,8987.7,0.8787878787878788,1,1000,35.9566125,126.98382
3,-3,35.93399625248779,127.0226617199912,441,101,15,23297.1,0.5782312925170068,1,1000,35.9566125,126.98382
3,-2,35.94304275149267,127.0226617199912,298,63,2,15428.5,0.4865771812080537,1,1000,35.9566125,126.98382
3,-1,35.95208925049756,127.0226617199912,279,49,9,128551.8,0.6774193548387096,1,1000,35.9566125,126.98382
3,0,35.96113574950244,127.0226617199912,284,48,10,726571.6,1.0774647887323943,1,1000,35.9566125,126.98382
3,1,35.97018224850733,127.0226617199912,294,27,50,29497.8,0.9319727891156463,1,1000,35.9566125,126.98382
3,2,35.97922874751221,127.0226617199912,196,40,4,6969.5,0.6836734693877551,1,1000,35.9566125,126.98382
3,3,35.9882752465171,127.0226617199912,180,35,4,10195.4,0.6888888888888889,1,1000,35.9566125,126.98382
3,4,35.99732174552198,127.0226617199912,166,32,0,4006.9,0.6144578313253012,1,1000,35.9566125,126.98382
3,5,36.00636824452687,127.0226617199912,385,81,17,16116.0,0.5012987012987012,1,1000,35.9566125,126.98382
3,6,36.01541474353175,127.0226617199912,245,46,12,7153.9,0.5265306122448979,1,1000,35.9566125,126.98382
3,7,36.02446124253664,127.0226617199912,155,43,8,6272.7,0.7096774193548387,1,1000,35.9566125,126.98382
3,8,36.03350774154152,127.0226617199912,174,39,2,7679.1,0.6149425287356322,1,1000,35.9566125,126.98382
3,9,36.04255424054641,127.0226617199912,388,73,9,10174.0,0.44072164948453607,1,1000,35.9566125,126.98382
3,10,36.05160073955129,127.0226617199912,136,18,3,9615.5,0.4852941176470588,1,1000,35.9566125,126.98382
3,11,36.06064723855618,127.0226617199912,325,50,10,14064.7,0.41846153846153844,1,1000,35.9566125,126.98382
3,12,36.06969373756106,127.0226617199912,237,35,6,11268.2,0.3291139240506329,1,1000,35.9566125,126.98382
3,13,36.07874023656595,127.0226617199912,199,44,0,10861.6,0.5276381909547738,1,1000,35.9566125,126.98382
3,14,36.08778673557083,127.0226617199912,196,18,7,10611.1,0.5663265306122449,1,1000,35.9566125,126.98382
3,15,36.09683323457572,127.0226617199912,182,24,0,4406.5,0.4175824175824176,1,1000,35.9566125,126.98382
3,16,36.1058797335806,127.0226617199912,433,70,9,18535.1,0.47113163972286376,1,1000,35.9566125,126.98382
3,17,36.11492623258549,127.0226617199912,206,24,3,3910.7,0.49514563106796117,1,1000,35.9566125,126.98382
3,18,36.12397273159037,127.0226617199912,294,34,9,6697.8,0.4421768707482993,1,1000,35.9566125,126.98382
3,19,36.13301923059526,127.0226617199912,471,94,22,20669.1,0.4713375796178344,1,1000,35.9566125,126.98382
3,20,36.14206572960014,127.0226617199912,1035,185,29,90941.8,0.47729468599033814,2,1000,35.9566125,126.98382
3,21,36.15111222860503,127.0226617199912,1084,242,34,100756.4,0.5202952029520295,2,1000,35.9566125,126.98382
3,22,36.16015872760991,127.0226617199912,1307,302,111,103461.4,0.6243305279265493,2,1000,35.9566125,126.98382
4,-9,35.87971725845848,127.03375935427441,466,87,24,23660.7,0.6587982832618026,1,1000,35.9566125,126.98382
4,-8,35.88876375746336,127.03375935427441,261,60,6,7526.8,0.5440613026819924,1,1000,35.9566125,126.98382
4,-7,35.89781025646825,127.03375935427441,168,47,2,6603.6,0.5654761904761905,1,1000,35.9566125,126.98382
4,-6,35.90685675547313,127.03375935427441,173,41,3,6188.9,0.4624277456647399,1,1000,35.9566125,126.98382
4,-5,35.91590325447802,127.03375935427441,432,114,4,12773.2,0.41203703703703703,1,1000,35.9566125,126.98382
4,-4,35.9249497534829,127.03375935427441,252,55,2,8463.7,0.4365079365079365,1,1000,35.9566125,126.98382
4,-3,35.93399625248779,127.03375935427441,162,26,5,9023.3,0.5802469135802469,1,1000,35.9566125,126.98382
4,-2,35.94304275149267,127.03375935427441,289,64,12,14697.2,0.5224913494809689,1,1000,35.9566125,126.98382
4,-1,35.95208925049756,127.03375935427441,335,54,6,15762.7,0.7432835820895523,1,1000,35.9566125,126.98382
4,0,35.96113574950244,127.03375935427441,74,6,1,1061.6,0.6081081081081081,1,1000,35.9566125,126.98382
4,1,35.97018224850733,127.03375935427441,343,42,26,40402.7,0.6997084548104956,1,1000,35.9566125,126.98382
4,2,35.97922874751221,127.03375935427441,167,8,11,9407.9,0.46706586826347307,1,1000,35.9566125,126.98382
4,3,35.9882752465171,127.03375935427441,178,17,2,7560.4,0.7191011235955056,1,1000,35.9566125,126.98382
4,4,35.99732174552198,127.03375935427441,136,17,1,8028.7,0.5367647058823529,1,1000,35.9566125,126.98382
4,5,36.00636824452687,127.03375935427441,472,82,27,18075.2,0.5233050847457628,1,1000,35.9566125,126.98382
4,6,36.01541474353175,127.03375935427441,102,9,6,23729.4,0.5490196078431373,1,1000,35.9566125,126.98382
4,7,36.02446124253664,127.03375935427441,19,1,0,157.8,0.3157894736842105,1,1000,35.9566125,126.98382
4,8,36.03350774154152,127.03375935427441,65,7,2,1600.1,0.4,1,1000,35.9566125,126.98382
4,9,36.04255424054641,127.03375935427441,44,6,0,787.1,0.4090909090909091,1,1000,35.9566125,126.98382
4,10,36.05160073955129,127.03375935427441,280,39,7,7902.8,0.3392857142857143,1,1000,35.9566125,126.98382
4,11,36.06064723855618,127.03375935427441,129,5,5,8934.4,0.5581395348837209,1,1000,35.9566125,126.98382
4,12,36.06969373756106,127.03375935427441,205,17,8,57516.9,0.5317073170731708,1,1000,35.9566125,126.98382
4,13,36.07874023656595,127.03375935427441,312,30,12,52013.3,0.4967948717948718,1,1000,35.9566125,126.98382
4,14,36.08778673557083,127.03375935427441,180,19,3,7232.6,0.48333333333333334,1,1000,35.9566125,126.98382
4,15,36.09683323457572,127.03375935427441,297,55,2,9044.2,0.45454545454545453,1,1000,35.9566125,126.98382
4,16,36.1058797335806,127.03375935427441,148,32,1,6055.0,0.38513513513513514,1,1000,35.9566125,126.98382
4,17,36.11492623258549,127.03375935427441,163,12,1,52899.7,0.558282208588957,1,1000,35.9566125,126.98382
4,18,36.12397273159037,127.03375935427441,58,8,1,2174.6,0.603448275862069,1,1000,35.9566125,126.98382
4,19,36.13301923059526,127.03375935427441,41,6,0,865.1,0.4146341463414634,1,1000,35.9566125,126.98382
4,20,36.14206572960014,127.03375935427441,148,18,5,3789.9,0.36486486486486486,1,1000,35.9566125,126.98382
4,21,36.15111222860503,127.03375935427441,24,3,2,817.4,0.3333333333333333,1,1000,35.9566125,126.98382
4,22,36.16015872760991,127.03375935427441,22,5,1,1456.2,0.5454545454545454,1,1000,35.9566125,126.98382
5,-8,35.88876375746336,127.04485698855761,118,45,1,3518.7,0.5847457627118644,1,1000,35.9566125,126.98382
5,-7,35.89781025646825,127.04485698855761,337,94,8,19889.0,0.5875370919881305,1,1000,35.9566125,126.98382
5,-6,35.90685675547313,127.04485698855761,23,0,8,2491.2,1.0434782608695652,1,1000,35.9566125,126.98382
5,-5,35.91590325447802,127.04485698855761,87,20,2,2622.8,0.41379310344827586,1,1000,35.9566125,126.98382
5,-4,35.9249497534829,127.04485698855761,281,67,2,13445.8,0.5444839857651246,1,1000,35.9566125,126.98382
5,-3,35.93399625248779,127.04485698855761,66,18,0,2107.2,0.5303030303030303,1,1000,35.9566125,126.98382
5,-2,35.94304275149267,127.04485698855761,216,47,3,10372.8,0.6759259259259259,1,1000,35.9566125,126.98382
5,-1,35.95208925049756,127.04485698855761,126,25,2,7554.8,0.47619047619047616,1,1000,35.9566125,126.98382
5,0,35.96113574950244,127.04485698855761,215,59,2,6385.3,0.4744186046511628,1,1000,35.9566125,126.98382
5,1,35.97018224850733,127.04485698855761,228,54,3,8184.2,0.4956140350877193,1,1000,35.9566125,126.98382
5,2,35.97922874751221,127.04485698855761,293,57,20,12218.6,0.5631399317406144,1,1000,35.9566125,126.98382
5,3,35.9882752465171,127.04485698855761,486,88,19,26890.5,0.7283950617283951,1,1000,35.9566125,126.98382
5,4,35.99732174552198,127.04485698855761,345,63,16,8992.4,0.5710144927536231,1,1000,35.9566125,126.98382
5,5,36.00636824452687,127.04485698855761,267,47,8,28201.5,0.5880149812734082,1,1000,35.9566125,126.98382
5,6,36.01541474353175,127.04485698855761,241,62,10,7465.0,0.4979253112033195,1,1000,35.9566125,126.98382
5,7,36.02446124253664,127.04485698855761,20,4,0,780.5,0.65,1,1000,35.9566125,126.98382
5,8,36.03350774154152,127.04485698855761,34,0,0,0.0,0.11764705882352941,1,1000,35.9566125,126.98382
5,9,36.04255424054641,127.04485698855761,173,16,9,2872.0,0.3179190751445087,1,1000,35.9566125,126.98382
5,10,36.05160073955129,127.04485698855761,152,28,6,7193.6,0.47368421052631576,1,1000,35.9566125,126.98382
5,11,36.06064723855618,127.04485698855761,258,34,4,15471.6,0.49224806201550386,1,1000,35.9566125,126.98382
5,12,36.06969373756106,127.04485698855761,291,41,10,21805.1,0.47766323024054985,1,1000,35.9566125,126.98382
5,13,36.07874023656595,127.04485698855761,119,8,1,160818.2,0.6134453781512605,1,1000,35.9566125,126.98382
5,14,36.08778673557083,127.04485698855761,155,23,4,3382.3,0.41935483870967744,1,1000,35.9566125,126.98382
5,15,36.09683323457572,127.04485698855761,404,65,8,13779.6,0.45544554455445546,1,1000,35.9566125,126.98382
5,16,36.1058797335806,127.04485698855761,218,28,3,3905.9,0.42660550458715596,1,1000,35.9566125,126.98382
5,17,36.11492623258549,127.04485698855761,419,89,16,12693.5,0.43675417661097854,1,1000,35.9566125,126.98382
5,18,36.12397273159037,127.04485698855761,327,46,2,4157.1,0.327217125382263,1,1000,35.9566125,126.98382
5,19,36.13301923059526,127.04485698855761,350,39,16,8356.9,0.3628571428571429,1,1000,35.9566125,126.98382
6,-8,35.88876375746336,127.05595462284082,65,18,1,2352.7,0.5538461538461539,1,1000,35.9566125,126.98382
6,-7,35.89781025646825,127.05595462284082,61,9,0,9141.8,0.7213114754098361,1,1000,35.9566125,126.98382
6,-6,35.90685675547313,127.05595462284082,212,47,9,13610.2,0.589622641509434,1,1000,35.9566125,126.98382
6,-5,35.91590325447802,127.05595462284082,32,3,0,1817.1,0.46875,1,1000,35.9566125,126.98382
6,-4,35.9249497534829,127.05595462284082,422,82,13,76910.7,0.7322274881516587,1,1000,35.9566125,126.98382
6,-3,35.93399625248779,127.05595462284082,434,51,12,31423.8,0.5921658986175116,1,1000,35.9566125,126.98382
6,-2,35.94304275149267,127.05595462284082,199,44,1,9480.8,0.46733668341708545,1,1000,35.9566125,126.98382
6,-1,35.95208925049756,127.05595462284082,283,54,1,29413.9,0.5441696113074205,1,1000,35.9566125,126.98382
6,0,35.96113574950244,127.05595462284082,199,38,5,12851.7,0.46733668341708545,1,1000,35.9566125,126.98382
6,1,35.97018224850733,127.05595462284082,233,47,3,11136.3,0.41201716738197425,1,1000,35.9566125,126.98382
6,2,35.97922874751221,127.05595462284082,166,43,7,18153.9,0.6506024096385542,1,1000,35.9566125,126.98382
6,3,35.9882752465171,127.05595462284082,922,161,111,80208.9,0.7418655097613883,1,1000,35.9566125,126.98382
6,4,35.99732174552198,127.05595462284082,615,107,26,54228.0,0.6666666666666666,1,1000,35.9566125,126.98382
6,5,36.00636824452687,127.05595462284082,207,42,6,11816.6,0.6376811594202898,1,1000,35.9566125,126.98382
6,6,36.01541474353175,127.05595462284082,191,47,1,3970.8,0.4712041884816754,1,1000,35.9566125,126.98382
6,7,36.02446124253664,127.05595462284082,7,0,0,339.5,1.1428571428571428,1,1000,35.9566125,126.98382
6,8,36.03350774154152,127.05595462284082,124,23,1,2830.7,0.28225806451612906,1,1000,35.9566125,126.98382
6,9,36.04255424054641,127.05595462284082,40,1,1,318.3,0.45,1,1000,35.9566125,126.98382
6,10,36.05160073955129,127.05595462284082,86,12,3,13090.5,0.5697674418604651,1,1000,35.9566125,126.98382
6,11,36.06064723855618,127.05595462284082,90,7,3,10940.1,0.6,1,1000,35.9566125,126.98382
6,12,36.06969373756106,127.05595462284082,140,21,2,8197.9,0.42142857142857143,1,1000,35.9566125,126.98382
6,13,36.07874023656595,127.05595462284082,313,27,5,10303.8,0.6006389776357828,1,1000,35.9566125,126.98382
6,14,36.08778673557083,127.05595462284082,338,78,8,11387.6,0.4970414201183432,1,1000,35.9566125,126.98382
6,15,36.09683323457572,127.05595462284082,212,47,3,8380.8,0.46226415094339623,1,1000,35.9566125,126.98382
6,16,36.1058797335806,127.05595462284082,14,0,0,301.4,0.5,1,1000,35.9566125,126.98382
7,-7,35.89781025646825,127.06705225712402,189,51,6,8924.6,0.5873015873015873,1,1000,35.9566125,126.98382
7,-6,35.90685675547313,127.06705225712402,1862,519,97,250979.4,0.864124597207304,2,1000,35.9566125,126.98382
7,-5,35.91590325447802,127.06705225712402,803,268,66,211566.9,1.2839352428393525,1,1000,35.9566125,126.98382
7,-4,35.9249497534829,127.06705225712402,436,51,6,31506.3,0.46788990825688076,1,1000,35.9566125,126.98382
7,-3,35.93399625248779,127.06705225712402,843,67,3,58842.3,0.36773428232502964,1,1000,35.9566125,126.98382
7,-2,35.94304275149267,127.06705225712402,204,24,0,15825.6,0.5735294117647058,1,1000,35.9566125,126.98382
7,-1,35.95208925049756,127.06705225712402,368,77,4,15887.7,0.453804347826087,1,1000,35.9566125,126.98382
7,0,35.96113574950244,127.06705225712402,205,37,0,7003.1,0.44390243902439025,1,1000,35.9566125,126.98382
7,1,35.97018224850733,127.06705225712402,359,100,4,13867.1,0.5153203342618384,1,1000,35.9566125,126.98382
7,2,35.97922874751221,127.06705225712402,106,21,3,4647.3,0.46226415094339623,1,1000,35.9566125,126.98382
7,3,35.9882752465171,127.06705225712402,166,24,11,6695.0,0.4759036144578313,1,1000,35.9566125,126.98382
7,4,35.99732174552198,127.06705225712402,219,31,11,17091.7,1.2557077625570776,1,1000,35.9566125,126.98382
7,5,36.00636824452687,127.06705225712402,63,14,0,1898.4,0.5873015873015873,1,1000,35.9566125,126.98382
7,6,36.01541474353175,127.06705225712402,16,2,0,67.3,0.1875,1,1000,35.9566125,126.98382
7,7,36.02446124253664,127.06705225712402,60,0,0,0.0,0.11666666666666667,1,1000,35.9566125,126.98382
7,8,36.03350774154152,127.06705225712402,1,0,0,0.0,0.0,1,1000,35.9566125,126.98382
7,9,36.04255424054641,127.06705225712402,21,4,0,2762.2,0.47619047619047616,1,1000,35.9566125,126.98382
7,10,36.05160073955129,127.06705225712402,200,43,3,6260.4,0.41,1,1000,35.9566125,126.98382
7,11,36.06064723855618,127.06705225712402,117,17,1,4747.7,0.717948717948718,1,1000,35.9566125,126.98382
7,12,36.06969373756106,127.06705225712402,274,56,4,10441.2,0.48175182481751827,1,1000,35.9566125,126.98382
7,13,36.07874023656595,127.06705225712402,323,64,4,13930.9,0.4613003095975232,1,1000,35.9566125,126.98382
8,-7,35.89781025646825,127.07814989140722,51,5,8,3905.4,1.0196078431372548,1,1000,35.9566125,126.98382
8,-6,35.90685675547313,127.07814989140722,434,65,95,80933.4,1.2027649769585254,1,1000,35.9566125,126.98382
8,-5,35.91590325447802,127.07814989140722,1270,302,123,193254.8,0.9433070866141732,2,1000,35.9566125,126.98382
8,-4,35.9249497534829,127.07814989140722,492,52,14,57903.4,0.6443089430894309,1,1000,35.9566125,126.98382
8,-3,35.93399625248779,127.07814989140722,880,38,17,68203.3,0.32045454545454544,1,1000,35.9566125,126.98382
8,-2,35.94304275149267,127.07814989140722,367,45,4,22921.1,0.3542234332425068,1,1000,35.9566125,126.98382
8,-1,35.95208925049756,127.07814989140722,243,33,2,17106.1,0.4773662551440329,1,1000,35.9566125,126.98382
8,0,35.96113574950244,127.07814989140722,207,48,2,12192.2,0.5748792270531401,1,1000,35.9566125,126.98382
8,1,35.97018224850733,127.07814989140722,212,19,1,39331.8,0.9150943396226415,1,1000,35.9566125,126.98382
8,2,35.97922874751221,127.07814989140722,294,45,7,10829.0,0.5476190476190477,1,1000,35.9566125,126.98382
8,3,35.9882752465171,127.07814989140722,256,52,5,24986.2,0.53515625,1,1000,35.9566125,126.98382
8,4,35.99732174552198,127.07814989140722,320,66,5,10239.3,0.475,1,1000,35.9566125,126.98382
8,5,36.00636824452687,127.07814989140722,190,34,4,4648.5,0.37894736842105264,1,1000,35.9566125,126.98382
8,6,36.01541474353175,127.07814989140722,96,20,0,2635.9,0.4375,1,1000,35.9566125,126.98382
8,7,36.02446124253664,127.07814989140722,183,33,1,3956.3,0.3333333333333333,1,1000,35.9566125,126.98382
8,8,36.03350774154152,127.07814989140722,22,3,0,264.9,0.3181818181818182,1,1000,35.9566125,126.98382
8,9,36.04255424054641,127.07814989140722,186,38,3,3959.8,0.3817204301075269,1,1000,35.9566125,126.98382
8,10,36.05160073955129,127.07814989140722,134,27,2,7972.8,0.5223880597014925,1,1000,35.9566125,126.98382
8,11,36.06064723855618,127.07814989140722,547,95,37,27284.1,0.48811700182815354,1,1000,35.9566125,126.98382
8,12,36.06969373756106,127.07814989140722,279,46,10,21653.6,0.43727598566308246,1,1000,35.9566125,126.98382
8,13,36.07874023656595,127.07814989140722,299,29,2,13686.4,0.41471571906354515,1,1000,35.9566125,126.98382
9,-7,35.89781025646825,127.08924752569042,111,34,6,7721.1,0.6756756756756757,1,1000,35.9566125,126.98382
9,-6,35.90685675547313,127.08924752569042,151,39,10,8083.7,0.6887417218543046,4,1000,35.9566125,126.98382
9,-5,35.91590325447802,127.08924752569042,319,56,22,35198.2,0.7617554858934169,1,1000,35.9566125,126.98382
9,-4,35.9249497534829,127.08924752569042,570,47,19,34242.0,0.5052631578947369,1,1000,35.9566125,126.98382
9,-3,35.93399625248779,127.08924752569042,1376,67,8,91778.7,0.34156976744186046,2,1000,35.9566125,126.98382
