분석대상,발생시각,신고수,서로다른좌표수,지역별신고수,평균강도,최대강도,악취종류별신고수,주요악취종류
익산시만,2020-05-08 10:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-08 15:00:00,1,1,"{""오산면 신지리"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-09 16:00:00,1,1,"{""금마면 신용리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2020-05-10 14:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-10 21:00:00,1,1,"{""현영동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-11 00:00:00,1,1,"{""인화동2가"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2020-05-13 23:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-14 02:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-14 06:00:00,1,1,"{""영등동"": 1}",5.0,5,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2020-05-15 11:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-05-15 17:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-16 10:00:00,1,1,"{""월성동"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2020-05-16 15:00:00,1,1,"{""월성동"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2020-05-16 16:00:00,1,1,"{""월성동"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2020-05-18 05:00:00,1,1,"{""인화동2가"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2020-05-18 15:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-05-20 21:00:00,1,1,"{""금마면 신용리"": 1}",4.0,4,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2020-05-21 03:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-21 23:00:00,1,1,"{""망성면 화산리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2020-05-22 02:00:00,1,1,"{""인화동2가"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2020-05-22 17:00:00,1,1,"{""평화동"": 1}",0.0,0,"{""해당사항없음"": 1}",해당사항없음
익산시만,2020-05-23 12:00:00,2,2,"{""동산동"": 2}",4.0,5,"{""하수구 냄새"": 2}",하수구 냄새
익산시만,2020-05-23 15:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-05-23 20:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-05-23 23:00:00,9,8,"{""부송동"": 6, ""마동"": 2, ""영등동"": 1}",3.7777777777777777,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 7, ""기타"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-24 00:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-26 00:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-05-28 07:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-05-28 18:00:00,1,1,"{""인화동1가"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-28 20:00:00,1,1,"{""삼기면 연동리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2020-05-30 22:00:00,1,1,"{""황등면 황등리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-05-30 23:00:00,3,3,"{""부송동"": 2, ""어양동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""음식조리 냄새"": 1, ""하수구 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-01 17:00:00,1,1,"{""남중동"": 1}",3.0,3,"{""음식조리 냄새"": 1}",음식조리 냄새
익산시만,2020-06-02 02:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-02 07:00:00,1,1,"{""부송동"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-02 08:00:00,1,1,"{""영등동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-02 18:00:00,1,1,"{""모현동1가"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-03 00:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-03 06:00:00,1,1,"{""부송동"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-03 17:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-04 00:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-04 14:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-05 05:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-05 18:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-05 21:00:00,1,1,"{""신흥동"": 1}",0.0,0,"{""해당사항없음"": 1}",해당사항없음
익산시만,2020-06-06 16:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-06 17:00:00,2,2,"{""남중동"": 1, ""영등동"": 1}",2.5,3,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-06 21:00:00,1,1,"{""동산동"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-07 11:00:00,2,2,"{""남중동"": 1, ""모현동1가"": 1}",3.5,4,"{""공장 냄새(화학약품, 매캐함)"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-07 12:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-07 17:00:00,3,3,"{""어양동"": 1, ""신동"": 1, ""동산동"": 1}",2.6666666666666665,3,"{""공장 냄새(화학약품, 매캐함)"": 2, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-07 21:00:00,1,1,"{""어양동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-07 22:00:00,1,1,"{""어양동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-08 17:00:00,2,2,"{""어양동"": 2}",3.5,4,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-08 18:00:00,1,1,"{""어양동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-08 19:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-08 21:00:00,2,2,"{""영등동"": 2}",2.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1, ""해당사항없음"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-09 02:00:00,2,2,"{""부송동"": 2}",3.5,4,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-09 03:00:00,2,2,"{""동산동"": 1, ""어양동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-09 07:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-09 16:00:00,4,4,"{""영등동"": 3, ""어양동"": 1}",4.0,5,"{""공장 냄새(화학약품, 매캐함)"": 4}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-09 19:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-10 00:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-10 01:00:00,1,1,"{""망성면 화산리"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2020-06-10 08:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-10 15:00:00,1,1,"{""남중동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-10 21:00:00,5,5,"{""부송동"": 2, ""영등동"": 2, ""마동"": 1}",3.4,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3, ""공장 냄새(화학약품, 매캐함)"": 1, ""기타"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-11 22:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-12 11:00:00,1,1,"{""황등면 황등리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2020-06-12 18:00:00,1,1,"{""월성동"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2020-06-12 23:00:00,2,2,"{""부송동"": 2}",3.0,3,"{""하수구 냄새"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",하수구 냄새
익산시만,2020-06-13 16:00:00,2,2,"{""팔봉동"": 2}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1, ""하수구 냄새"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-13 18:00:00,1,1,"{""어양동"": 1}",2.0,2,"{""기타"": 1}",기타
익산시만,2020-06-13 22:00:00,1,1,"{""황등면 황등리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2020-06-14 08:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-14 21:00:00,1,1,"{""삼기면 연동리"": 1}",4.0,4,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2020-06-15 02:00:00,1,1,"{""평화동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-16 00:00:00,1,1,"{""영등동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-16 01:00:00,17,17,"{""인화동2가"": 7, ""영등동"": 5, ""마동"": 3, ""주현동"": 1, ""동산동"": 1}",4.235294117647059,5,"{""기타"": 9, ""가축 분뇨 냄새(닭, 돼지, 소)"": 7, ""하수구 냄새"": 1}",기타
익산시만,2020-06-16 05:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-17 06:00:00,1,1,"{""망성면 화산리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-17 07:00:00,2,2,"{""모현동2가"": 1, ""부송동"": 1}",1.5,3,"{""해당사항없음"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",해당사항없음
익산시만,2020-06-17 15:00:00,1,1,"{""동산동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-19 17:00:00,1,1,"{""영등동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-20 00:00:00,1,1,"{""팔봉동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-20 02:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-20 04:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-20 05:00:00,1,1,"{""마동"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2020-06-20 16:00:00,1,1,"{""용제동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-21 07:00:00,2,2,"{""인화동2가"": 1, ""주현동"": 1}",3.5,4,"{""기타"": 2}",기타
익산시만,2020-06-21 21:00:00,1,1,"{""팔봉동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-21 23:00:00,1,1,"{""어양동"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2020-06-22 00:00:00,1,1,"{""망성면 화산리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-22 06:00:00,2,2,"{""동산동"": 1, ""마동"": 1}",4.0,4,"{""기타"": 2}",기타
익산시만,2020-06-22 07:00:00,2,2,"{""부송동"": 2}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-23 07:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-23 19:00:00,6,6,"{""부송동"": 5, ""어양동"": 1}",4.166666666666667,5,"{""공장 냄새(화학약품, 매캐함)"": 3, ""가축 분뇨 냄새(닭, 돼지, 소)"": 3}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-23 20:00:00,3,3,"{""부송동"": 1, ""현영동"": 1, ""어양동"": 1}",4.333333333333333,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2, ""하수구 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-23 21:00:00,5,5,"{""동산동"": 3, ""부송동"": 1, ""마동"": 1}",3.6,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3, ""음식조리 냄새"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-23 22:00:00,4,4,"{""부송동"": 3, ""영등동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 3, ""음식조리 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-24 00:00:00,1,1,"{""망성면 화산리"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-24 02:00:00,1,1,"{""팔봉동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-24 08:00:00,1,1,"{""현영동"": 1}",3.0,3,"{""기타"": 1}",기타
익산시만,2020-06-24 11:00:00,1,1,"{""현영동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-24 18:00:00,2,2,"{""동산동"": 2}",5.0,5,"{""하수구 냄새"": 2}",하수구 냄새
익산시만,2020-06-24 19:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-24 21:00:00,1,1,"{""금강동"": 1}",4.0,4,"{""하수구 냄새"": 1}",하수구 냄새
익산시만,2020-06-24 22:00:00,3,3,"{""인화동2가"": 2, ""동산동"": 1}",3.6666666666666665,4,"{""기타"": 3}",기타
익산시만,2020-06-25 12:00:00,1,1,"{""신용동"": 1}",2.0,2,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-26 10:00:00,1,1,"{""송학동"": 1}",3.0,3,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-26 17:00:00,1,1,"{""월성동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2020-06-26 18:00:00,1,1,"{""월성동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2020-06-26 22:00:00,1,1,"{""현영동"": 1}",5.0,5,"{""기타"": 1}",기타
익산시만,2020-06-27 00:00:00,1,1,"{""석암동"": 1}",2.0,2,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-27 01:00:00,5,5,"{""어양동"": 2, ""신흥동"": 1, ""부송동"": 1, ""동산동"": 1}",3.4,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 5}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-27 02:00:00,1,1,"{""팔봉동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-27 09:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-27 11:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-27 19:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-27 23:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-28 00:00:00,1,1,"{""영등동"": 1}",1.0,1,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-28 06:00:00,1,1,"{""삼기면 오룡리"": 1}",4.0,4,"{""기타"": 1}",기타
익산시만,2020-06-28 08:00:00,1,1,"{""부송동"": 1}",4.0,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-29 02:00:00,1,1,"{""삼기면 오룡리"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-29 10:00:00,2,2,"{""영등동"": 1, ""부송동"": 1}",4.0,4,"{""하수구 냄새"": 1, ""기타"": 1}",하수구 냄새
익산시만,2020-06-29 11:00:00,2,2,"{""부송동"": 1, ""영등동"": 1}",4.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""하수구 냄새"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-29 12:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-29 14:00:00,2,2,"{""금강동"": 1, ""마동"": 1}",4.0,4,"{""하수구 냄새"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",하수구 냄새
익산시만,2020-06-29 15:00:00,1,1,"{""영등동"": 1}",5.0,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-29 16:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-29 20:00:00,1,1,"{""부송동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 1}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-06-29 21:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-06-29 23:00:00,2,2,"{""부송동"": 1, ""어양동"": 1}",5.0,5,"{""공장 냄새(화학약품, 매캐함)"": 2}","공장 냄새(화학약품, 매캐함)"
익산시만,2020-07-01 23:00:00,3,3,"{""인화동2가"": 3}",4.0,4,"{""기타"": 3}",기타
익산시만,2020-07-02 00:00:00,1,1,"{""영등동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-07-02 02:00:00,2,2,"{""어양동"": 1, ""마동"": 1}",3.5,4,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-07-02 03:00:00,1,1,"{""부송동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-07-02 06:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-07-02 08:00:00,2,2,"{""팔봉동"": 1, ""마동"": 1}",3.5,4,"{""기타"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1}",기타
익산시만,2020-07-02 20:00:00,2,2,"{""부송동"": 2}",3.5,5,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 2}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-07-02 21:00:00,1,1,"{""동산동"": 1}",3.0,3,"{""가축 분뇨 냄새(닭, 돼지, 소)"": 1}","가축 분뇨 냄새(닭, 돼지, 소)"
익산시만,2020-07-03 00:00:00,3,3,"{""부송동"": 2, ""어양동"": 1}",4.333333333333333,5,"{""기타"": 1, ""가축 분뇨 냄새(닭, 돼지, 소)"": 1, ""공장 냄새(화학약품, 매캐함)"": 1}",기타
