event_hour,hour,grid_x,grid_y,risk_score,rank,train_end
2023-07-05 22:00:00,2023-07-05 21:00:00,1,5,5.394612e-05,153,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,7,5.390514e-05,154,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-5,0,5.3675787e-05,155,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-4,2,5.32519e-05,156,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-6,15,5.3169544e-05,157,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-7,1,5.306416e-05,158,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,3,-2,5.2189425e-05,159,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-10,-3,5.180211e-05,160,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-5,2,5.177117e-05,161,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-4,12,5.1459192e-05,162,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,7,1,5.139656e-05,163,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-7,-1,5.1151317e-05,164,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-3,14,5.090213e-05,165,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-6,1,5.080282e-05,166,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-4,10,5.0460545e-05,167,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-2,3,5.0218998e-05,168,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-4,3,4.9793376e-05,169,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,6,4.8936767e-05,170,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,0,5,4.8933853e-05,171,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-4,5,4.800128e-05,172,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-3,11,4.671796e-05,173,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-1,5,4.6194724e-05,174,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-3,12,4.541602e-05,175,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,1,1,4.526312e-05,176,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,-3,13,4.517339e-05,177,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,7,-4,4.496126e-05,178,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,8,-4,4.4820383e-05,179,2023-01-01
2023-07-05 22:00:00,2023-07-05 21:00:00,3,-1,4.4043536e-05,180,2023-01-01
