hour,grid_x,grid_y,center_latitude,center_longitude,city_quiet_3h,wind_from_deg,wind_speed,upwind_share_eea,upwind_eea_6km,target,risk_score,rank,relative_risk,arm
2025-11-03 23:00:00,6,-3,35.93399625248779,127.05595462284082,0,130.07318991688692,0.2899552404873529,,,0,0.00011882407,26,1,R5
2025-11-03 23:00:00,3,-2,35.94304275149267,127.0226617199912,0,124.83833271479176,0.08749222670716118,,,0,0.00011852925,27,1,R5
2025-11-03 23:00:00,0,17,36.11492623258549,126.9893688171416,0,70.2938421204421,0.27130471970281506,,,0,0.000103831706,28,1,R5
2025-11-03 23:00:00,-4,-2,35.94304275149267,126.94497828000878,0,114.2606351815711,0.208655761214111,,,0,9.162232e-05,29,0,R5
2025-11-03 23:00:00,-6,4,35.99732174552198,126.92278301144238,0,51.27612754915191,0.39616124617799786,,,0,6.219124e-05,30,0,R5
2025-11-05 00:00:00,9,1,35.97018224850733,127.08924752569042,1,135.875621196307,0.5499640623069502,,,0,0.0040561766,1,100,R5
2025-11-05 00:00:00,0,0,35.96113574950244,126.9893688171416,1,132.68717398034414,0.07671481872746075,,,0,0.0038227064,2,94,R5
2025-11-05 00:00:00,-2,-3,35.93399625248779,126.96717354857519,1,131.78399586281068,0.07800229804425508,,,1,0.0027175706,3,67,R5
2025-11-05 00:00:00,1,0,35.96113574950244,127.0004664514248,1,133.12605948902933,0.08149094379124115,,,0,0.0014047377,4,35,R5
2025-11-05 00:00:00,1,-1,35.95208925049756,127.0004664514248,1,133.22386920109147,0.038504856333279325,,,0,0.0012432866,5,31,R5
2025-11-05 00:00:00,0,-1,35.95208925049756,126.9893688171416,1,132.7542743397878,0.0329479234541897,,,0,0.0010533684,6,26,R5
2025-11-05 00:00:00,-2,-2,35.94304275149267,126.96717354857519,1,131.8770668606506,0.07423759773495338,,,0,0.0010313787,7,25,R5
2025-11-05 00:00:00,2,0,35.96113574950244,127.011564085708,1,133.57263162455206,0.10681496689926695,,,0,0.0004939711,8,12,R5
2025-11-05 00:00:00,-4,-3,35.93399625248779,126.94497828000878,1,131.0981956313385,0.22372581822778279,,,0,0.00044996323,9,11,R5
2025-11-05 00:00:00,-1,0,35.96113574950244,126.97827118285839,1,132.26635619403055,0.09258929531340762,,,0,0.00043037898,10,11,R5
2025-11-05 00:00:00,-12,-5,35.91590325447802,126.85619720574316,1,134.57327581438847,0.7911205328207441,,,0,0.00039394177,11,10,R5
2025-11-05 00:00:00,-5,-2,35.94304275149267,126.93388064572558,1,131.0177834592838,0.2821059643619567,,,0,0.0003128381,12,8,R5
2025-11-05 00:00:00,-2,-4,35.9249497534829,126.96717354857519,1,131.61419679515518,0.10956927394857546,,,0,0.00028018645,13,7,R5
2025-11-05 00:00:00,-1,-3,35.93399625248779,126.97827118285839,1,132.2542730201643,0.02813104405744609,,,0,0.00025519446,14,6,R5
2025-11-05 00:00:00,-2,0,35.96113574950244,126.96717354857519,1,131.8729651997005,0.12612702713022905,,,0,0.00024356041,15,6,R5
2025-11-05 00:00:00,-1,-1,35.95208925049756,126.97827118285839,1,132.3097623240003,0.052266843367783374,,,0,0.00020182591,16,5,R5
2025-11-05 00:00:00,0,-2,35.94304275149267,126.9893688171416,1,132.78774847514092,0.014399243249918245,,,0,0.00019373426,17,5,R5
2025-11-05 00:00:00,-6,-2,35.94304275149267,126.92278301144238,1,130.90635947468508,0.3497578087398787,,,0,0.00014814902,18,4,R5
2025-11-05 00:00:00,-3,-2,35.94304275149267,126.95607591429199,1,131.5101853031016,0.1378898417653175,,,0,0.00014646637,19,4,R5
2025-11-05 00:00:00,-3,-4,35.9249497534829,126.95607591429199,1,131.1796678474251,0.17841884136963904,,,0,0.00014618914,20,4,R5
2025-11-05 00:00:00,-6,-3,35.93399625248779,126.92278301144238,1,130.8559091857078,0.37625853936061454,,,0,0.00014384638,21,4,R5
2025-11-05 00:00:00,3,-1,35.95208925049756,127.0226617199912,1,134.18371891757795,0.11987088488820366,,,0,0.00013986585,22,3,R5
2025-11-05 00:00:00,-11,-5,35.91590325447802,126.86729484002636,1,133.40773826128543,0.7500451655829027,,,0,0.00013407091,23,3,R5
2025-11-05 00:00:00,-3,-3,35.93399625248779,126.95607591429199,1,131.392524865184,0.1462705727476754,,,0,0.00010534413,24,3,R5
2025-11-05 00:00:00,-4,4,35.99732174552198,126.94497828000878,1,130.52998035711613,0.2376474659279782,,,0,8.015512e-05,25,2,R5
2025-11-05 00:00:00,-4,-2,35.94304275149267,126.94497828000878,1,131.22061292204467,0.20977426708128327,,,0,7.402722e-05,26,2,R5
2025-11-05 00:00:00,6,-3,35.93399625248779,127.05595462284082,1,136.03660660839353,0.40386512675245817,,,0,6.615472e-05,27,2,R5
2025-11-05 00:00:00,3,-2,35.94304275149267,127.0226617199912,1,134.34604996261913,0.10456864485775212,,,0,6.382662e-05,28,2,R5
2025-11-05 00:00:00,0,17,36.11492623258549,126.9893688171416,1,130.76005837548587,0.333922871032323,,,0,5.721034e-05,29,1,R5
2025-11-05 00:00:00,-6,4,35.99732174552198,126.92278301144238,1,129.5585906484228,0.22930933539420223,,,0,5.3712956e-05,30,1,R5
2025-11-05 22:00:00,-2,-3,35.93399625248779,126.96717354857519,1,151.8404439697191,0.07433737111229363,,,1,0.016437732,1,100,R5
