datetime,latitude,longitude,region,intensity,odor_type,grid_id,st_cluster
2024-07-02 23:16:00,35.931324,126.96966,동산동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-6,-1
2024-07-02 23:16:00,35.961437,126.97484,영등동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-2:1,-1
2024-07-02 23:45:00,35.944374,126.96908,마동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-3,-1
2024-07-03 07:03:00,35.96927,127.09029,왕궁면 흥암리,2,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-03 09:03:00,35.967686,127.09067,왕궁면 흥암리,2,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-03 21:22:00,35.936974,127.05668,왕궁면 쌍제리,4,"가축 분뇨 냄새(닭, 돼지, 소)",13:-5,-1
2024-07-03 21:48:00,35.96904,127.09138,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-03 21:56:00,35.969276,127.09031,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-03 23:14:00,35.953568,126.98553,어양동,3,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2024-07-03 23:15:00,35.953102,126.98633,어양동,3,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2024-07-04 01:39:00,35.969475,127.091125,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-04 07:31:00,35.91336,126.86168,오산면 신지리,3,"가축 분뇨 냄새(닭, 돼지, 소)",-23:-10,-1
2024-07-04 11:36:00,35.96939,127.090454,왕궁면 흥암리,2,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-04 17:22:00,35.969173,127.09001,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-04 19:44:00,35.96922,127.09004,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 19:44:00,35.96737,127.09046,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 19:52:00,35.96867,127.09092,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 19:54:00,35.96825,127.09127,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 19:55:00,35.969036,127.09138,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 19:56:00,35.969303,127.09092,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 20:03:00,35.9692,127.09158,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 20:08:00,35.968464,127.08992,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 20:13:00,35.969887,127.090195,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 20:30:00,35.969006,127.09116,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 20:34:00,35.968597,127.09088,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 20:44:00,35.968445,127.091484,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 20:50:00,35.968365,127.09066,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 20:57:00,35.969517,127.09008,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 21:13:00,35.968662,127.09134,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 21:14:00,35.968822,127.090805,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 21:14:00,35.968887,127.09143,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 21:25:00,35.968746,127.090546,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-04 22:09:00,35.96837,127.09067,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,260
2024-07-05 21:52:00,35.96846,127.09136,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,261
2024-07-05 21:56:00,35.96846,127.09039,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,261
2024-07-05 22:06:00,35.969334,127.09039,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,261
2024-07-05 22:13:00,35.969036,127.09137,왕궁면 흥암리,3,기타,19:2,261
2024-07-05 22:20:00,35.969475,127.091125,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,261
2024-07-05 22:22:00,35.96935,127.09088,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,261
2024-07-06 06:50:00,35.952824,126.98616,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2024-07-06 06:57:00,35.953312,126.9848,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2024-07-06 07:05:00,35.96511,126.977554,영등동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-2:1,-1
2024-07-06 07:58:00,35.947433,126.94614,모현동1가,5,"가축 분뇨 냄새(닭, 돼지, 소)",-7:-3,-1
2024-07-06 10:40:00,35.939137,126.98595,신흥동,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:-4,-1
2024-07-06 11:09:00,35.969337,127.09039,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-06 16:52:00,35.969463,127.09099,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-06 17:35:00,35.912487,126.86343,오산면 신지리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-22:-10,-1
2024-07-06 19:50:00,35.968056,127.09032,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-06 20:53:00,35.968376,127.089874,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-06 22:03:00,35.93697,127.05668,왕궁면 쌍제리,4,"가축 분뇨 냄새(닭, 돼지, 소)",13:-5,-1
2024-07-07 07:31:00,35.96761,127.090614,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-07 18:03:00,35.96733,127.08997,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-07 18:04:00,35.966053,127.088066,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",18:2,-1
2024-07-07 18:28:00,35.96989,127.090195,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,262
2024-07-07 19:08:00,35.968384,127.0899,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,262
2024-07-07 19:18:00,35.969006,127.090454,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,262
2024-07-07 19:28:00,35.96836,127.090576,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,262
2024-07-07 22:03:00,35.96806,127.090744,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-07 22:43:00,35.968506,127.091324,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-07 22:45:00,35.969017,127.09117,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-07 22:49:00,35.968365,127.09067,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-08 00:35:00,35.968792,127.09027,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-08 14:36:00,35.912395,126.867424,오산면 신지리,4,"가축 분뇨 냄새(닭, 돼지, 소)",-22:-10,-1
2024-07-08 15:27:00,35.936966,127.05668,왕궁면 쌍제리,3,"가축 분뇨 냄새(닭, 돼지, 소)",13:-5,-1
2024-07-08 15:43:00,35.936947,127.056335,왕궁면 쌍제리,4,"가축 분뇨 냄새(닭, 돼지, 소)",12:-5,-1
2024-07-08 16:35:00,35.953693,127.031715,춘포면 창평리,4,"가축 분뇨 냄새(닭, 돼지, 소)",8:-1,-1
2024-07-08 18:53:00,35.968544,127.091225,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-08 19:06:00,35.967762,127.09067,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-08 20:10:00,35.968384,127.08988,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-09 21:25:00,35.970043,127.089165,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",18:2,-1
2024-07-09 22:39:00,36.036163,126.98489,삼기면 오룡리,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:17,-1
2024-07-10 11:50:00,35.967266,127.08871,왕궁면 흥암리,2,"가축 분뇨 냄새(닭, 돼지, 소)",18:2,-1
2024-07-10 14:11:00,35.96931,127.090355,왕궁면 흥암리,2,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-10 20:10:00,35.96917,127.09001,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-10 21:18:00,35.93698,127.05668,왕궁면 쌍제리,5,"가축 분뇨 냄새(닭, 돼지, 소)",13:-5,-1
2024-07-11 20:44:00,35.969276,127.09032,왕궁면 흥암리,2,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-11 21:20:00,35.969,127.09116,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-11 21:26:00,35.96839,127.089905,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-11 21:34:00,35.969173,127.09001,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-12 02:09:00,35.969475,127.091125,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-12 19:22:00,35.96879,127.090546,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-12 19:45:00,35.968857,127.09099,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-12 19:48:00,35.96882,127.09093,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-12 19:48:00,35.968533,127.09116,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-13 00:26:00,35.953014,126.98516,어양동,3,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2024-07-13 00:44:00,35.96851,127.09132,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-13 02:49:00,35.943916,126.96949,마동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-3,-1
2024-07-13 02:51:00,35.944206,126.96925,마동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-3,-1
2024-07-13 03:01:00,35.95735,126.97917,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-1:0,-1
2024-07-13 07:11:00,35.96812,127.09095,왕궁면 흥암리,2,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-13 14:13:00,35.96841,127.08991,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-13 19:54:00,35.989407,127.098595,왕궁면 동용리,5,"가축 분뇨 냄새(닭, 돼지, 소)",20:7,-1
2024-07-13 22:27:00,35.95702,126.98067,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-1:0,-1
2024-07-13 22:58:00,35.953327,126.98478,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2024-07-13 23:11:00,35.957363,126.97966,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-1:0,-1
2024-07-13 23:12:00,35.96338,126.97419,영등동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-2:1,-1
2024-07-14 00:28:00,35.960796,126.98534,어양동,4,소각 냄새(태우는 냄새),0:0,-1
2024-07-14 00:43:00,35.969475,127.091125,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-14 07:23:00,35.968407,127.0912,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-14 09:26:00,35.968777,127.09107,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-14 15:12:00,35.96874,127.09082,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-14 18:17:00,35.968716,127.09082,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-14 18:24:00,35.91336,126.86168,오산면 신지리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-23:-10,-1
2024-07-14 18:45:00,35.968876,127.090996,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-14 22:31:00,35.969402,127.09044,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,263
2024-07-14 22:35:00,35.9699,127.090195,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,263
2024-07-14 22:49:00,35.96847,127.09124,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,263
2024-07-14 22:51:00,35.96901,127.09116,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,263
2024-07-14 23:00:00,35.968475,127.090904,왕궁면 흥암리,5,하수구 냄새,19:2,263
2024-07-15 01:00:00,35.969208,127.09127,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-15 20:25:00,35.9695,127.090096,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-15 20:25:00,35.969482,127.09112,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-15 20:31:00,35.969032,127.09138,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-15 21:11:00,35.969627,127.09159,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,264
2024-07-15 21:55:00,35.968452,127.09137,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,264
2024-07-16 00:49:00,35.96846,127.09137,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-16 00:58:00,35.969112,127.09076,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-16 01:02:00,35.969013,127.09116,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-16 07:19:00,35.96988,127.09019,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-16 08:52:00,35.914444,126.862755,오산면 신지리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-22:-10,-1
2024-07-16 19:11:00,35.913387,126.86153,오산면 신지리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-23:-10,-1
2024-07-16 21:39:00,35.968872,127.09047,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-16 22:31:00,35.961124,126.99429,부송동,3,소각 냄새(태우는 냄새),1:1,-1
2024-07-16 23:11:00,35.96106,126.99424,부송동,3,소각 냄새(태우는 냄새),1:0,-1
2024-07-17 06:29:00,35.931904,126.954605,인화동2가,5,"가축 분뇨 냄새(닭, 돼지, 소)",-6:-6,-1
2024-07-17 10:59:00,35.955288,126.988495,어양동,2,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2024-07-17 15:08:00,35.969013,127.0912,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-17 17:00:00,35.969185,127.09002,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-17 17:24:00,35.96846,127.08995,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-17 18:43:00,35.969887,127.090195,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 18:54:00,35.968494,127.09136,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 18:55:00,35.913357,126.86168,오산면 신지리,5,"가축 분뇨 냄새(닭, 돼지, 소)",-23:-10,-1
2024-07-17 19:03:00,35.969322,127.09148,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 19:28:00,35.9683,127.090614,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 19:37:00,35.96951,127.090096,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 20:02:00,35.96861,127.09019,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 20:03:00,35.969162,127.091606,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 20:04:00,35.96908,127.09186,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 20:25:00,35.968376,127.09067,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 20:47:00,35.969376,127.09041,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 20:49:00,35.969883,127.090195,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 20:59:00,35.968834,127.0912,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 21:08:00,35.969604,127.09156,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 21:17:00,35.968815,127.0908,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 21:17:00,35.96867,127.09093,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 21:21:00,35.968346,127.09056,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,265
2024-07-17 21:22:00,35.936962,127.056694,왕궁면 쌍제리,3,"가축 분뇨 냄새(닭, 돼지, 소)",13:-5,-1
2024-07-17 21:38:00,35.956657,126.996376,부송동,5,"가축 분뇨 냄새(닭, 돼지, 소)",2:0,266
2024-07-17 21:51:00,35.956463,126.99476,부송동,4,"가축 분뇨 냄새(닭, 돼지, 소)",1:-1,266
2024-07-17 21:52:00,35.939148,126.98594,신흥동,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:-4,-1
2024-07-17 21:55:00,36.000164,127.06368,금마면 동고도리,4,"가축 분뇨 냄새(닭, 돼지, 소)",14:9,-1
2024-07-17 21:56:00,35.957066,126.99589,부송동,5,"가축 분뇨 냄새(닭, 돼지, 소)",2:0,266
2024-07-17 21:58:00,35.95672,126.9975,부송동,4,"가축 분뇨 냄새(닭, 돼지, 소)",2:0,266
2024-07-17 22:00:00,35.96904,127.09136,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,267
2024-07-17 22:02:00,35.95319,126.98548,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,266
2024-07-17 22:03:00,35.953808,126.983604,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-1:-1,266
2024-07-17 22:03:00,35.95656,126.9983,부송동,5,"가축 분뇨 냄새(닭, 돼지, 소)",2:-1,266
2024-07-17 22:03:00,35.96925,127.09037,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,267
2024-07-17 22:05:00,35.953304,126.991325,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",1:-1,266
2024-07-17 22:14:00,35.954002,126.988625,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,266
2024-07-17 22:20:00,35.954742,126.97569,영등동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-2:-1,266
2024-07-17 22:20:00,35.953358,126.98478,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,266
2024-07-17 22:21:00,35.96517,126.98704,부송동,4,"공장 냄새(화학약품, 매캐함)",0:1,266
2024-07-17 22:21:00,35.96191,126.98445,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",0:1,266
2024-07-17 22:23:00,35.96438,126.97383,영등동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-2:1,266
2024-07-17 22:23:00,35.93009,126.97193,동산동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-6,268
2024-07-17 22:23:00,35.96104,126.98668,부송동,4,"공장 냄새(화학약품, 매캐함)",0:0,266
2024-07-17 22:24:00,35.960266,126.984764,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:0,266
2024-07-17 22:25:00,35.963184,126.98544,부송동,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:1,266
2024-07-17 22:25:00,35.957413,126.9797,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-1:0,266
2024-07-17 22:26:00,35.969105,127.09012,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,267
2024-07-17 22:28:00,35.96312,126.98545,부송동,5,하수구 냄새,0:1,266
2024-07-17 22:28:00,35.9571,126.980644,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-1:0,266
2024-07-17 22:31:00,35.952766,126.98612,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,266
2024-07-17 22:31:00,35.955353,126.98133,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-1:-1,266
2024-07-17 22:31:00,35.959595,126.990395,부송동,4,"가축 분뇨 냄새(닭, 돼지, 소)",1:0,266
2024-07-17 22:32:00,35.9635,126.9742,영등동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-2:1,266
2024-07-17 22:37:00,35.960777,126.979225,영등동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-1:0,266
2024-07-17 22:43:00,35.931324,126.96889,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-6,268
2024-07-17 22:50:00,35.962452,126.98315,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-1:1,266
2024-07-17 22:53:00,35.930992,126.96844,동산동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-6,268
2024-07-17 23:01:00,35.95561,126.97506,영등동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-2:-1,266
2024-07-17 23:02:00,35.930954,126.95901,동산동,5,하수구 냄새,-5:-6,268
2024-07-17 23:02:00,35.93001,126.9654,동산동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-6,268
2024-07-17 23:02:00,35.945793,126.94625,모현동1가,4,"가축 분뇨 냄새(닭, 돼지, 소)",-7:-3,-1
2024-07-17 23:08:00,35.926315,126.958496,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-5:-7,268
2024-07-17 23:17:00,35.93385,126.96969,동산동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-6,268
2024-07-17 23:18:00,35.926388,126.95896,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-5:-7,268
2024-07-17 23:20:00,35.92727,126.95938,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-5:-7,268
2024-07-17 23:22:00,35.945473,126.944824,모현동1가,3,"가축 분뇨 냄새(닭, 돼지, 소)",-8:-3,-1
2024-07-17 23:38:00,35.93655,126.970245,마동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-5,268
2024-07-17 23:40:00,35.944023,126.96946,마동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-3:-3,268
2024-07-17 23:41:00,35.951317,126.93646,모현동1가,3,"가축 분뇨 냄새(닭, 돼지, 소)",-9:-2,-1
2024-07-17 23:41:00,35.946426,126.94669,모현동1가,5,"가축 분뇨 냄새(닭, 돼지, 소)",-7:-3,-1
2024-07-17 23:51:00,35.93139,126.96695,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-6,268
2024-07-18 00:21:00,35.955948,126.98137,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-1:-1,-1
2024-07-18 00:41:00,35.956856,126.98027,어양동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-1:0,-1
2024-07-18 01:28:00,35.92763,126.95935,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-5:-7,-1
2024-07-18 01:51:00,35.945038,126.938614,모현동1가,4,"가축 분뇨 냄새(닭, 돼지, 소)",-9:-3,-1
2024-07-18 02:01:00,35.93138,126.966934,동산동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-6,-1
2024-07-18 02:38:00,35.95058,126.964226,영등동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-2,-1
2024-07-18 04:59:00,35.961285,126.978195,영등동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-2:1,-1
2024-07-18 06:38:00,35.953358,126.98478,어양동,5,"가축 분뇨 냄새(닭, 돼지, 소)",0:-1,-1
2024-07-18 07:31:00,35.960693,126.97356,영등동,5,"가축 분뇨 냄새(닭, 돼지, 소)",-2:0,-1
2024-07-18 07:41:00,35.92628,126.95898,동산동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-5:-7,-1
2024-07-18 07:47:00,35.92633,126.95847,동산동,4,"가축 분뇨 냄새(닭, 돼지, 소)",-5:-7,-1
2024-07-18 07:54:00,35.93323,126.9642,동산동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-6,-1
2024-07-18 08:45:00,35.94323,126.962364,마동,3,"가축 분뇨 냄새(닭, 돼지, 소)",-4:-3,-1
2024-07-18 17:20:00,35.9697,127.09078,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-18 20:54:00,35.96862,127.091255,왕궁면 흥암리,5,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-18 23:42:00,35.96951,127.091415,왕궁면 흥암리,3,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-19 01:05:00,35.968468,127.09136,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-19 20:46:00,35.969574,127.09003,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
2024-07-19 21:22:00,35.913357,126.86168,오산면 신지리,4,"가축 분뇨 냄새(닭, 돼지, 소)",-23:-10,-1
2024-07-19 23:22:00,35.968437,127.09037,왕궁면 흥암리,4,"가축 분뇨 냄새(닭, 돼지, 소)",19:2,-1
